
Aspect ratio at max_mode 3: 5.999999836943246
Mean iota at 3: 0.41999659049473215
Quasisymmetry objective at max_mode 3: 2.167484344763954e-05
Squared flux at max_mode 3: 0.06415397191789753
fun_coils_simple#1 - J=5.9e-02, Jf=5.9e-02, ⟨B·n⟩=2.7e-02, C-C-Sep=0.15 Jf=5.9e-02, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.7e-08, J_ALS=4.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.5, 4.5, 4.5, 4.5])=18.0, curvature=[4.1, 4.3, 4.6, 4.3], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.1650025377515807, 0.01169240906915965, 0.0013084790317196818, 0.0009190664006775907, 0.005726464582884012, 0.03627151241728499, 0.16726984514781326, -0.11290503215627692, -0.01467532579164216, -0.0019150713727622258, 0.00016099207890542627, 0.0017717513840359114, 0.0028962414451977974, 0.004686335317269488, 0.028345802472969202, 0.008666265790686196, -0.0012217488847715888, -1.65568527906274e-05, 0.00017014807755362543, 4.90286427780157e-05, -0.00180930629348328, -0.0029531536622820357, -0.0007348592558485914, 0.0004758948524839083, -0.13124288138481122, -0.010501618269810116, -0.0006794633514293685, 0.0006315598202301171, 0.006123447281000298, 0.04115404087539825, 0.21864087301040508, 0.07692521173727059, 0.015512385581632366, 0.0016281133863401862, 0.00017018830948463022, 0.0018139217882213211, 0.0034567613380099664, 0.002541411952669587, -0.01585528689766819, -0.0021294612621664153, -0.0001908448895294425, -4.255185542319443e-05, 0.00018587469553486854, -0.00028579882938997307, -0.0013199112779039427, 0.0015578250167823983, 0.0012132436523826541, -0.0002669960849963659
 Quasisymmetry objective=2.1816624717347408e-05
 aspect=6.000058011869868
 mean iota=0.41999446422552883

fun#12 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.1650026496391393, 0.011692640483186904, 0.0013087532582006164, 0.0009188581061482891, 0.005726781231105734, 0.03627154287530937, 0.1672698342131334, -0.11290502486329265, -0.014675079004976176, -0.0019152136850008235, 0.00016080779939065348, 0.0017716364978023356, 0.002896284285327379, 0.004686392312300033, 0.028345865694553725, 0.008666252250400503, -0.0012217310630652865, -1.6648869232684844e-05, 0.0001698363026888922, 4.912549887348255e-05, -0.0018090834044579525, -0.0029531502880323825, -0.0007344874908090839, 0.0004759322784746612, -0.1312428161111553, -0.01050159858572728, -0.0006793454758983549, 0.0006313458152715215, 0.006122494971724411, 0.04115359351709231, 0.21864047110277854, 0.07692517573097488, 0.015512586723730456, 0.0016281498651770528, 0.00016981713868958047, 0.0018137063751904083, 0.0034568150925782175, 0.002541437763582707, -0.01585526555143843, -0.0021294168040435447, -0.00019102216927246942, -4.2440534596174356e-05, 0.00018545253211864284, -0.0002859688714119779, -0.001319891118895258, 0.0015575537077002067, 0.0012132170216867637, -0.00026710589023645325
 Quasisymmetry objective=2.2803179391177347e-05
 aspect=6.000065663530927
 mean iota=0.41999514874428584

fun#13 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.1650025548682795, 0.011692444471167292, 0.0013085209832300931, 0.0009190345355196933, 0.005726513024125445, 0.036271517076791694, 0.16726984347501225, -0.11290503104058706, -0.014675288037908997, -0.001915093143866675, 0.00016096388759452058, 0.0017717338085960503, 0.002896247998934461, 0.004686344036440624, 0.02834581214468636, 0.008666263719276337, -0.001221746158384644, -1.6570929581146815e-05, 0.00017010038184444632, 4.904345994477341e-05, -0.0018092721956411068, -0.002953153146085099, -0.0007348023827673618, 0.0004759005779588346, -0.1312428713991656, -0.010501615258514478, -0.0006794453186830425, 0.0006315270814835963, 0.00612330159553489, 0.04115397243796447, 0.21864081152607315, 0.07692520622898238, 0.01551241635260238, 0.0016281189669183252, 0.00017013152731166183, 0.0018138888340661343, 0.0034567695614511236, 0.0025414159012553937, -0.015855283632095235, -0.0021294544609071126, -0.0001908720100065021, -4.253482542369248e-05, 0.00018581011244686498, -0.0002858248426314084, -0.001319908193953553, 0.0015577835115792994, 0.0012132395783854525, -0.0002670128831394812
 Quasisymmetry objective=2.1816877867862123e-05
 aspect=6.000059182433059
 mean iota=0.41999456101990934

fun#14 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.16500261741704697, 0.011692573839100237, 0.0013086742847106387, 0.0009189180921345665, 0.005726690040732435, 0.03627153410381336, 0.1672698373621722, -0.11290502696357275, -0.014675150076173336, -0.001915172701015213, 0.0001608608693799683, 0.0017716695834721985, 0.0028962719479537873, 0.0046863758985078345, 0.028345847487598823, 0.008666256149818287, -0.0012217361954738682, -1.6622369751161913e-05, 0.0001699260896017806, 4.9097605637721446e-05, -0.001809147593460225, -0.002953151259770306, -0.0007345945540748985, 0.00047592150029928017, -0.1312428349090788, -0.010501604254474927, -0.0006793794224451487, 0.000631407445783627, 0.006122769223819974, 0.04115372235018884, 0.2186405868466987, 0.07692518610029743, 0.01551252879754691, 0.0016281393597690854, 0.00016992403082108815, 0.001813768411208155, 0.0034567996119950054, 0.0025414303303914203, -0.015855271698861743, -0.0021294296073771576, -0.00019097111512204052, -4.2472593477530516e-05, 0.00018557410943023837, -0.00028591990162658425, -0.0013198969244150782, 0.0015576318410190984, 0.0012132246909643178, -0.00026707426782348275
 Quasisymmetry objective=2.2803427528372674e-05
 aspect=6.000063459960744
 mean iota=0.41999496650669704

fun#15 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.16500256178008707, 0.011692458766672931, 0.0013085379234573171, 0.0009190216682114601, 0.005726532584938127, 0.036271518958323534, 0.16726984279952695, -0.11290503059006597, -0.014675272792764971, -0.0019151019351462421, 0.00016095250380385848, 0.0017717267115465785, 0.0028962506453657135, 0.004686347557285019, 0.02834581605017355, 0.008666262882830799, -0.0012217450574561223, -1.657661385872451e-05, 0.00017008112208137283, 4.904944318993498e-05, -0.0018092584267639295, -0.002953152937642225, -0.0007347794171361008, 0.00047590288993390456, -0.13124286736691257, -0.010501614042538417, -0.0006794380369709602, 0.0006315138614159599, 0.0061232427670239965, 0.0411539448025905, 0.21864078669839607, 0.07692520400470838, 0.01551242877807214, 0.001628121220383356, 0.00017010859838960594, 0.001813875527015414, 0.003456772882117302, 0.002541417495713856, -0.015855282313440737, -0.0021294517145249952, -0.0001908829613891652, -4.25279486257332e-05, 0.00018578403347676662, -0.0002858353469068546, -0.0013199069486391451, 0.0015577667515731738, 0.0012132379332852493, -0.00026701966631268576
 Quasisymmetry objective=2.181699532814099e-05
 aspect=6.000059655112048
 mean iota=0.4199946001079169

fun#16 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.1650025985004806, 0.011692534714474952, 0.0013086279218845092, 0.0009189533080007104, 0.005726636505762371, 0.03627152895434682, 0.16726983921087282, -0.11290502819658045, -0.014675191799814491, -0.001915148640619763, 0.00016089202508409096, 0.0017716890070174878, 0.002896264705073842, 0.004686366262492077, 0.02834583679887423, 0.008666258439042542, -0.0012217392085478345, -1.6606812747733196e-05, 0.00016997880064484195, 4.9081230405474044e-05, -0.0018091852767834846, -0.0029531518302467583, -0.0007346574075157073, 0.00047591517277505244, -0.13124284594474228, -0.010501607582416514, -0.0006793993513839246, 0.0006314436270986202, 0.006122930228509341, 0.041153797984005404, 0.2186406547962758, 0.07692519218779716, 0.015512494790925488, 0.0016281331923779375, 0.0001699867837943842, 0.001813804830582623, 0.003456790523836586, 0.0025414259666010487, -0.015855275307818602, -0.0021294371238074227, -0.00019094114285286292, -4.249141422791943e-05, 0.00018564548360605797, -0.0002858911530218762, -0.001319900332651261, 0.001557677710607484, 0.0012132291933534345, -0.0002670557033098118
 Quasisymmetry objective=2.280366198816843e-05
 aspect=6.0000621663132865
 mean iota=0.4199948595256223

fun#17 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.16500256460826895, 0.011692464616125444, 0.0013085448550802501, 0.0009190164031505105, 0.005726540588855428, 0.036271519728211035, 0.16726984252313104, -0.11290503040572121, -0.014675266554738258, -0.0019151055323727876, 0.00016094784577044634, 0.0017717238075671794, 0.002896251728235696, 0.004686348997948442, 0.02834581764822558, 0.00866626254057299, -0.0012217446069768408, -1.657893975838894e-05, 0.0001700732413479186, 4.905189142152172e-05, -0.0018092527927978945, -0.002953152852351314, -0.0007347700200309607, 0.00047590383595069665, -0.13124286571699031, -0.010501613544983843, -0.0006794350574310878, 0.0006315084520124853, 0.006123218695501824, 0.041153933494714315, 0.21864077653937672, 0.07692520309457723, 0.015512433862341081, 0.0016281221424589388, 0.00017009921630518332, 0.0018138700820200945, 0.0034567742408715576, 0.0025414181481363232, -0.015855281773872073, -0.002129450590756995, -0.0001908874424893425, -4.2525134769117785e-05, 0.00018577336245182606, -0.000285839645059153, -0.0013199064390798697, 0.0015577598936933309, 0.0012132372601411324, -0.0002670224418598093
 Quasisymmetry objective=2.1817045920745e-05
 aspect=6.000059848523352
 mean iota=0.4199946161007477

fun#18 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.16500258697712863, 0.01169251088103612, 0.001308599679171061, 0.0009189747603516424, 0.00572660389401401, 0.036271525817460654, 0.16726984033704062, -0.11290502894768831, -0.014675217216488573, -0.0019151339838157913, 0.00016091100411745179, 0.0017717008392043828, 0.0028962602929488725, 0.004686360392547241, 0.028345830287653688, 0.008666259833562893, -0.0012217410440136967, -1.659733593135615e-05, 0.00017001091048388802, 4.9071255150930256e-05, -0.001809208232228384, -0.0029531521777623076, -0.0007346956957708933, 0.00047591131825477147, -0.13124285266730662, -0.010501609609689405, -0.0006794114914399601, 0.0006314656675693343, 0.006123028307286785, 0.04115384405764644, 0.21864069618893012, 0.07692519589610237, 0.01551247407520679, 0.001628129435405478, 0.00017002501084805588, 0.0018138270160713633, 0.0034567849876284765, 0.002541423308323042, -0.015855277506276782, -0.0021294417025702773, -0.00019092288472926598, -4.250287921192687e-05, 0.0001856889624136191, -0.0002858736403145503, -0.0013199024088369879, 0.0015577056528566719, 0.001213231936061252, -0.0002670443944168109
 Quasisymmetry objective=2.2803837011495807e-05
 aspect=6.000061378265111
 mean iota=0.41999479435460524

fun#19 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.16500256578248887, 0.011692467044732879, 0.00130854773298907, 0.0009190142171739375, 0.005726543911965243, 0.0362715200478571, 0.16726984240837547, -0.11290503032918395, -0.01467526396480048, -0.001915107025888823, 0.0001609459118228601, 0.0017717226018772556, 0.002896252177827531, 0.004686349596090899, 0.028345818311713494, 0.008666262398472535, -0.0012217444199444085, -1.65799054380318e-05, 0.00017006996938224273, 4.9052907891595844e-05, -0.0018092504536573067, -0.002953152816939771, -0.0007347661184898605, 0.0004759042287230814, -0.13124286503196664, -0.010501613338406435, -0.0006794338203695567, 0.0006315062061069996, 0.006123208701356638, 0.04115392879984892, 0.21864077232149995, 0.07692520271670403, 0.015512435973255448, 0.0016281225252912823, 0.00017009532100046613, 0.0018138678213373935, 0.0034567748050065225, 0.0025414184190126234, -0.015855281549851028, -0.0021294501241848995, -0.00019088930297682825, -4.2523966496860394e-05, 0.00018576893199779098, -0.0002858414295893457, -0.001319906227518285, 0.0015577570464015672, 0.0012132369806615055, -0.000267023594226524
 Quasisymmetry objective=2.181706735812972e-05
 aspect=6.000059928824865
 mean iota=0.41999462274290505

fun#20 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.16500257977095112, 0.011692495976693017, 0.001308582017469184, 0.0009189881756712227, 0.005726583500117429, 0.03627152385579545, 0.16726984104129447, -0.11290502941739683, -0.01467523311091462, -0.001915124818120622, 0.00016092287273729061, 0.0017717082385131596, 0.0028962575338076163, 0.004686356721752084, 0.028345826215834022, 0.008666260705632171, -0.0012217421918301386, -1.659140956362587e-05, 0.0001700309905093286, 4.9065017082756554e-05, -0.0018092225875142177, -0.002953152395082645, -0.0007347196394953422, 0.00047590890781399687, -0.13124285687129103, -0.010501610877453195, -0.0006794190832760229, 0.0006314794506721406, 0.006123089641270536, 0.04115387286999528, 0.21864072207400387, 0.07692519821510695, 0.015512461120543334, 0.0016281270859666514, 0.00017004891629987537, 0.0018138408898618137, 0.0034567815255370123, 0.0025414216459574996, -0.015855278881092026, -0.002129444565919249, -0.00019091146693343714, -4.251004888880427e-05, 0.00018571615207223756, -0.0002858626886679807, -0.001319903707188629, 0.0015577231266619364, 0.001213233651225338, -0.0002670373223521134
 Quasisymmetry objective=2.1817342181105395e-05
 aspect=6.00006088545556
 mean iota=0.41999470184801024

fun#21 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.1650025845270283, 0.011692505813559465, 0.001308593674192423, 0.0009189793215602997, 0.005726596960089173, 0.036271525150494484, 0.16726984057648692, -0.1129050291073892, -0.014675222620593429, -0.001915130867479434, 0.000160915039448197, 0.001771703354969367, 0.0028962593548408455, 0.004686359144476888, 0.028345828903235, 0.008666260130066447, -0.001221741434271287, -1.6595320966327856e-05, 0.00017001773769253782, 4.9069134207751196e-05, -0.0018092131130255675, -0.002953152251651222, -0.000734703836637206, 0.0004759104987049081, -0.1312428540966613, -0.010501610040729093, -0.0006794140726642215, 0.0006314703538242884, 0.006123049160841261, 0.04115385385384504, 0.2186407049898552, 0.07692519668456393, 0.015512469670621216, 0.001628128636596277, 0.0001700331387016745, 0.0018138317331601165, 0.0034567838105173786, 0.0025414227431187577, -0.015855277973713965, -0.0021294426761089276, -0.00019091900267868416, -4.2505316902065184e-05, 0.0001856982068975494, -0.00028586991675471664, -0.001319902850276546, 0.0015577115939504618, 0.0012132325192170412, -0.0002670419899148138
 Quasisymmetry objective=2.2803877366565316e-05
 aspect=6.0000612107098625
 mean iota=0.41999478049525957

fun#22 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.1650025798328634, 0.01169249610474456, 0.001308582169210737, 0.0009189880604127137, 0.0057265836753327935, 0.03627152387264921, 0.16726984103524384, -0.1129050294133613, -0.014675232974356722, -0.0019151248968682325, 0.00016092277076734361, 0.001771708174941562, 0.002896257557512941, 0.004686356753289937, 0.028345826250817302, 0.008666260698139737, -0.001221742181968606, -1.6591460480363588e-05, 0.00017003081799060632, 4.906507067748701e-05, -0.0018092224641799333, -0.0029531523932155245, -0.0007347194337814221, 0.00047590892852344085, -0.13124285683517226, -0.010501610866561128, -0.0006794190180503159, 0.0006314793322538002, 0.0061230891143159985, 0.041153872622452285, 0.21864072185161074, 0.07692519819518308, 0.015512461231844089, 0.0016281271061519937, 0.00017004871091477682, 0.001813840770664325, 0.003456781555281775, 0.002541421660239811, -0.01585527886928022, -0.0021294445413186174, -0.0001909115650301031, -4.250998729010272e-05, 0.00018571591847068268, -0.00028586278275969783, -0.0013199036960337644, 0.0015577229765347082, 0.0012132336364894048, -0.0002670373831121741
 Quasisymmetry objective=2.1817343475688753e-05
 aspect=6.000060889689592
 mean iota=0.4199947021978278

fun#23 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.16500258293101222, 0.011692502512562397, 0.0013085897624986497, 0.0009189822927701205, 0.005726592443272004, 0.03627152471602709, 0.16726984073246426, -0.11290502921141972, -0.014675226140872948, -0.0019151288374716254, 0.00016091766809670684, 0.0017717049937599134, 0.0028962587437493578, 0.004686358331473325, 0.028345828001412984, 0.008666260323211366, -0.0012217416884883756, -1.6594008401100003e-05, 0.00017002218499388111, 4.9067752607461374e-05, -0.0018092162924180518, -0.002953152299783085, -0.0007347091396662395, 0.00047590996484320923, -0.13124285502775504, -0.010501610321511985, -0.0006794157540954936, 0.0006314734064903224, 0.0061230627450226715, 0.04115386023517151, 0.21864071072285207, 0.07692519719817444, 0.015512466801436992, 0.0016281281162452207, 0.0001700384332541293, 0.0018138348059115474, 0.0034567830437372735, 0.0025414223749399157, -0.015855278278206493, -0.002129443310280222, -0.0001909164738781666, -4.2506904833997946e-05, 0.0001857042288324147, -0.00028586749119641024, -0.0013199031378340002, 0.0015577154640291056, 0.0012132328990896448, -0.0002670404236019163
 Quasisymmetry objective=2.2803904246252076e-05
 aspect=6.000061101562985
 mean iota=0.4199947714696837

fun#24 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.16500257985958225, 0.011692496160006434, 0.0013085822346962628, 0.0009189880106717962, 0.005726583750948669, 0.036271523879922614, 0.16726984103263262, -0.11290502941161973, -0.014675232915423848, -0.0019151249308525208, 0.00016092272676123274, 0.001771708147506628, 0.002896257567743202, 0.004686356766900402, 0.02834582626591467, 0.008666260694906305, -0.0012217421777127669, -1.6591482453971204e-05, 0.0001700307435384933, 4.906509380680813e-05, -0.0018092224109538372, -0.0029531523924097506, -0.0007347193450036024, 0.0004759089374608005, -0.13124285681958484, -0.010501610861860551, -0.000679418989901535, 0.0006314792811492272, 0.006123088886903702, 0.041153872515622726, 0.21864072175563481, 0.07692519818658475, 0.015512461279877, 0.001628127114863172, 0.0001700486222788632, 0.0018138407192235032, 0.0034567815681184133, 0.00254142166640348, -0.015855278864182722, -0.0021294445307019783, -0.00019091160736466227, -4.250996070659093e-05, 0.0001857158176576861, -0.00028586282336588286, -0.0013199036912197753, 0.00155772291174586, 0.001213233630129971, -0.00026703740933376244
 Quasisymmetry objective=2.1817344036279603e-05
 aspect=6.000060891516808
 mean iota=0.41999470234809194

fun#25 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.16500258188672604, 0.011692500352693369, 0.0013085872030458381, 0.0009189842368566902, 0.00572658948788207, 0.036271524431751564, 0.1672698408345215, -0.11290502927948771, -0.014675228444220255, -0.0019151275092211299, 0.00016091938804264566, 0.0017717060660337963, 0.0028962583439072647, 0.004686357799518531, 0.028345827411343557, 0.008666260449587645, -0.0012217418548246687, -1.6593149579076212e-05, 0.00017002509489904926, 4.906684861523927e-05, -0.0018092183727202189, -0.002953152331276151, -0.0007347126094809428, 0.0004759096155331903, -0.13124285563697716, -0.010501610505230498, -0.0006794168542695476, 0.00063147540387435, 0.006123071633262222, 0.041153864410524925, 0.21864071447399822, 0.07692519753423395, 0.015512464924106595, 0.001628127775775324, 0.00017004189752253883, 0.0018138368164376123, 0.003456782542026861, 0.002541422134037528, -0.01585527847743841, -0.0021294437252236194, -0.00019091481926357512, -4.2507943830679564e-05, 0.000185708169033007, -0.00028586590413403094, -0.0013199033259851637, 0.001557717996252802, 0.0012132331476433556, -0.00026703939875074396
 Quasisymmetry objective=2.1817386874483558e-05
 aspect=6.000061030147292
 mean iota=0.41999471381205555

fun#26 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.16500258257595493, 0.011692501778206929, 0.001308588892284694, 0.0009189829537595541, 0.005726591438439426, 0.03627152461937341, 0.16726984076716372, -0.11290502923456283, -0.014675226924011032, -0.001915128385866457, 0.00016091825287832602, 0.0017717053583330335, 0.0028962586078030463, 0.004686358150608695, 0.02834582780078938, 0.0086662603661793, -0.0012217417450427152, -1.6593716401611914e-05, 0.00017002317436163827, 4.906744525010586e-05, -0.0018092169997207886, -0.0029531523104907274, -0.0007347103194032386, 0.0004759098460778028, -0.13124285523489054, -0.01050161038397628, -0.000679416128154672, 0.0006314740856008919, 0.006123065767024118, 0.041153861654791665, 0.21864071199824175, 0.07692519731243468, 0.015512466163144657, 0.0016281280004854558, 0.00017003961110538854, 0.0018138354894904095, 0.0034567828731557333, 0.0025414222930331036, -0.015855278345945342, -0.002129443451360977, -0.0001909159113092055, -4.25072580928697e-05, 0.0001857055685006161, -0.0002858669515952013, -0.0013199032018053958, 0.0015577163249851625, 0.0012132329835979065, -0.0002670400751525177
 Quasisymmetry objective=2.2803910288998434e-05
 aspect=6.000061077281697
 mean iota=0.41999476946324077

fun#27 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.16500258188808054, 0.011692500355494854, 0.001308587206365608, 0.0009189842343350887, 0.005726589491715395, 0.03627152443212029, 0.16726984083438914, -0.11290502927939942, -0.014675228441232669, -0.0019151275109439536, 0.00016091938581176856, 0.0017717060646429902, 0.002896258344425885, 0.004686357800208509, 0.028345827412108913, 0.008666260449423728, -0.00122174185460892, -1.6593150693021906e-05, 0.0001700250911247209, 4.906684978777352e-05, -0.0018092183700219374, -0.0029531523312353028, -0.0007347126049803769, 0.00047590961598626715, -0.13124285563618696, -0.010501610504992204, -0.0006794168528425533, 0.0006314754012836185, 0.006123071621733621, 0.04115386440510923, 0.21864071446913275, 0.07692519753379805, 0.01551246492654161, 0.0016281277762169347, 0.0001700418930291668, 0.0018138368138298348, 0.0034567825426776106, 0.002541422134349993, -0.015855278477179994, -0.002129443724685412, -0.00019091482140971337, -4.250794248303611e-05, 0.00018570816392232125, -0.00028586590619254977, -0.00131990332574112, 0.00155771799296835, 0.001213233147320966, -0.00026703940008003985
 Quasisymmetry objective=2.1817386902689497e-05
 aspect=6.000061030239921
 mean iota=0.4199947138203438

