
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 0.003553105236718188
fun_coils#1333 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-08, J_ALS=7.5e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.6, 3.1, 6.1, 7.1], mean squared curvature=[10.0, 4.5, 3.2, 3.7, 10.0, 10.0]
fun_coils#1334 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.8e-08, J_ALS=7.5e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.5, 3.0, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1335 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-08, J_ALS=7.5e-07, J_LENGTH_PENALTY=7.3e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.6, 3.0, 6.0, 7.2], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1336 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.9e-08, J_ALS=7.5e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.6, 3.1, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1337 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.5e-08, J_ALS=7.5e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.7, 3.6, 2.6, 3.0, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1338 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-08, J_ALS=7.5e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.5, 3.1, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1339 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.1e-08, J_ALS=7.5e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.6, 3.0, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1340 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.2e-08, J_ALS=7.5e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.6, 3.0, 6.0, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1341 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.3e-08, J_ALS=7.5e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.6, 3.1, 6.0, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1342 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.1e-08, J_ALS=7.5e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.5, 3.1, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1343 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.2e-08, J_ALS=7.5e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.5, 3.1, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1344 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.2e-08, J_ALS=7.5e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.5, 3.1, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1345 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.3e-08, J_ALS=7.5e-07, J_LENGTH_PENALTY=7.0e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.7, 3.6, 2.7, 3.2, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.8, 10.0, 10.0]
fun_coils#1346 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.1e-08, J_ALS=7.5e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.6, 3.0, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1347 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.1e-08, J_ALS=7.4e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.5, 3.0, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1348 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.9e-08, J_ALS=7.4e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.5, 3.0, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1349 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-08, J_ALS=7.4e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.5, 3.0, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1350 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.9e-08, J_ALS=7.4e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.5, 3.0, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1351 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.16 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.1e-08, J_ALS=7.4e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.6, 3.0, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1352 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.9e-08, J_ALS=7.4e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.5, 3.0, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1353 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.7e-08, J_ALS=7.3e-07, J_LENGTH_PENALTY=7.3e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.7, 2.6, 3.3, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.8, 10.0, 10.0]
fun_coils#1354 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.9e-08, J_ALS=7.4e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.5, 3.0, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1355 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.1e-08, J_ALS=7.4e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.5, 3.0, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1356 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-08, J_ALS=7.3e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.5, 3.1, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1357 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.1e-08, J_ALS=7.3e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.5, 3.1, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1358 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-08, J_ALS=7.3e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.5, 3.1, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1359 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.2e-08, J_ALS=7.3e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.5, 3.1, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1360 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.5e-08, J_ALS=7.3e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.7, 3.7, 2.5, 3.0, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.8, 10.0, 10.0]
fun_coils#1361 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.2e-08, J_ALS=7.3e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.7, 2.5, 3.1, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1362 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.8e-08, J_ALS=7.3e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.5, 3.1, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1363 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.9e-08, J_ALS=7.3e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.7, 2.5, 3.1, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1364 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.2e-08, J_ALS=7.2e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.7, 2.5, 3.0, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1365 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.1e-08, J_ALS=7.2e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.7, 2.5, 3.0, 6.1, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1366 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.1e-08, J_ALS=7.2e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.7, 2.5, 3.0, 6.0, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1367 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-08, J_ALS=7.2e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.7, 2.5, 3.1, 6.0, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1368 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.6e-08, J_ALS=7.2e-07, J_LENGTH_PENALTY=7.3e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.7, 3.7, 2.6, 3.2, 6.0, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1369 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-08, J_ALS=7.2e-07, J_LENGTH_PENALTY=7.3e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.7, 2.5, 3.1, 6.0, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1370 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.8e-08, J_ALS=7.2e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.7, 2.5, 3.1, 6.0, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1371 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.9e-08, J_ALS=7.2e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.7, 3.7, 2.5, 3.0, 6.0, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1372 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.2e-08, J_ALS=7.2e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.7, 3.7, 2.5, 3.0, 6.0, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1373 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.2e-08, J_ALS=7.1e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.7, 3.7, 2.5, 3.0, 6.0, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1374 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.2e-08, J_ALS=7.1e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.7, 3.6, 2.5, 3.1, 6.0, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1375 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.1e-08, J_ALS=7.1e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.7, 3.6, 2.5, 3.1, 6.0, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1376 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.9e-08, J_ALS=7.1e-07, J_LENGTH_PENALTY=7.1e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.7, 3.6, 2.5, 3.1, 6.0, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1377 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-08, J_ALS=7.1e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.7, 3.6, 2.5, 3.1, 6.0, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1378 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.17 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-08, J_ALS=7.1e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.7, 3.6, 2.5, 3.1, 6.0, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1379 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.16 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-08, J_ALS=7.1e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.7, 3.6, 2.5, 3.0, 6.0, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1380 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.16 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-08, J_ALS=7.1e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.5, 3.0, 6.0, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1381 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.16 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.1e-08, J_ALS=7.1e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.5, 3.0, 6.0, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
fun_coils#1382 - J=3.9e-04, Jf=3.8e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.16 Jf=3.8e-04, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-08, J_ALS=7.1e-07, J_LENGTH_PENALTY=7.2e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=24.1, curvature=[6.6, 3.6, 2.5, 3.0, 6.0, 7.1], mean squared curvature=[10.0, 4.6, 3.2, 3.7, 10.0, 10.0]
