
fun_coils_simple#1 - J=2.7e-02, Jf=2.7e-02, ⟨B·n⟩=5.9e-02, C-C-Sep=0.18 Jf=2.7e-02, J_length=9.3e-07, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=2.0e-37, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 2.5])=9.3, curvature=[0.9, 2.5], mean squared curvature=[0.9, 6.1]
fun_coils#51 - J=4.9e-04, Jf=3.3e-04, ⟨B·n⟩=5.4e-03, C-C-Sep=0.18 Jf=3.3e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.3e-06, J_MSC=1.2e-04, J_ALS=1.0e-07, J_LENGTH_PENALTY=4.2e-05 Coil lengths=sum([6.8, 4.1])=10.9, curvature=[0.9, 12.3], mean squared curvature=[0.9, 12.5]
fun_coils#52 - J=3.8e-04, Jf=3.6e-04, ⟨B·n⟩=5.6e-03, C-C-Sep=0.18 Jf=3.6e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.1e-07, J_ALS=8.8e-08, J_LENGTH_PENALTY=2.0e-05 Coil lengths=sum([6.8, 4.1])=10.8, curvature=[0.9, 9.4], mean squared curvature=[0.9, 11.1]
fun_coils#53 - J=4.0e-04, Jf=3.1e-04, ⟨B·n⟩=5.1e-03, C-C-Sep=0.18 Jf=3.1e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.0e-05, J_MSC=4.3e-05, J_ALS=1.1e-07, J_LENGTH_PENALTY=3.5e-05 Coil lengths=sum([6.8, 4.1])=10.9, curvature=[0.9, 14.3], mean squared curvature=[0.9, 11.9]
fun_coils#54 - J=3.6e-04, Jf=3.3e-04, ⟨B·n⟩=5.3e-03, C-C-Sep=0.18 Jf=3.3e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.2e-08, J_ALS=9.7e-08, J_LENGTH_PENALTY=2.4e-05 Coil lengths=sum([6.8, 4.1])=10.9, curvature=[0.9, 10.0], mean squared curvature=[0.9, 11.0]
fun_coils#55 - J=4.1e-04, Jf=3.1e-04, ⟨B·n⟩=5.1e-03, C-C-Sep=0.18 Jf=3.1e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.1e-05, J_MSC=6.8e-05, J_ALS=1.1e-07, J_LENGTH_PENALTY=2.2e-05 Coil lengths=sum([6.8, 4.1])=10.9, curvature=[0.9, 14.6], mean squared curvature=[0.9, 12.2]
fun_coils#56 - J=3.5e-04, Jf=3.3e-04, ⟨B·n⟩=5.3e-03, C-C-Sep=0.18 Jf=3.3e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.4e-09, J_MSC=1.8e-06, J_ALS=1.0e-07, J_LENGTH_PENALTY=2.3e-05 Coil lengths=sum([6.8, 4.1])=10.9, curvature=[0.9, 11.0], mean squared curvature=[0.9, 11.2]
fun_coils#57 - J=8.4e-04, Jf=3.1e-04, ⟨B·n⟩=5.0e-03, C-C-Sep=0.18 Jf=3.1e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.2e-04, J_MSC=3.9e-04, J_ALS=1.2e-07, J_LENGTH_PENALTY=1.6e-05 Coil lengths=sum([6.8, 4.1])=10.8, curvature=[0.9, 20.6], mean squared curvature=[0.9, 13.8]
fun_coils#58 - J=3.4e-04, Jf=3.1e-04, ⟨B·n⟩=5.2e-03, C-C-Sep=0.18 Jf=3.1e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.0e-06, J_MSC=2.8e-06, J_ALS=1.0e-07, J_LENGTH_PENALTY=1.8e-05 Coil lengths=sum([6.8, 4.1])=10.8, curvature=[0.9, 12.6], mean squared curvature=[0.9, 11.2]
fun_coils#59 - J=3.2e-04, Jf=3.1e-04, ⟨B·n⟩=5.1e-03, C-C-Sep=0.18 Jf=3.1e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=6.7e-07, J_MSC=0.0e+00, J_ALS=1.0e-07, J_LENGTH_PENALTY=8.9e-06 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 12.0], mean squared curvature=[0.9, 10.8]
fun_coils#60 - J=3.1e-04, Jf=3.0e-04, ⟨B·n⟩=5.1e-03, C-C-Sep=0.18 Jf=3.0e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=4.0e-06, J_MSC=0.0e+00, J_ALS=1.1e-07, J_LENGTH_PENALTY=6.4e-06 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 12.7], mean squared curvature=[0.9, 10.9]
fun_coils#61 - J=3.0e-04, Jf=2.8e-04, ⟨B·n⟩=4.9e-03, C-C-Sep=0.19 Jf=2.8e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=5.4e-06, J_MSC=0.0e+00, J_ALS=1.1e-07, J_LENGTH_PENALTY=6.8e-06 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 13.0], mean squared curvature=[0.9, 10.8]
fun_coils#62 - J=2.8e-04, Jf=2.8e-04, ⟨B·n⟩=4.8e-03, C-C-Sep=0.19 Jf=2.8e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.7e-06, J_MSC=0.0e+00, J_ALS=1.1e-07, J_LENGTH_PENALTY=4.7e-06 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 12.8], mean squared curvature=[0.9, 10.6]
fun_coils#63 - J=2.7e-04, Jf=2.7e-04, ⟨B·n⟩=4.7e-03, C-C-Sep=0.19 Jf=2.7e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-06, J_MSC=0.0e+00, J_ALS=1.1e-07, J_LENGTH_PENALTY=3.7e-06 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 12.6], mean squared curvature=[0.9, 10.5]
fun_coils#64 - J=2.6e-04, Jf=2.6e-04, ⟨B·n⟩=4.5e-03, C-C-Sep=0.20 Jf=2.6e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=4.6e-08, J_MSC=0.0e+00, J_ALS=1.1e-07, J_LENGTH_PENALTY=1.6e-06 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.2], mean squared curvature=[0.9, 10.4]
fun_coils#65 - J=2.6e-04, Jf=2.5e-04, ⟨B·n⟩=4.5e-03, C-C-Sep=0.20 Jf=2.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.1e-07, J_LENGTH_PENALTY=1.2e-06 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.5], mean squared curvature=[0.9, 10.4]
fun_coils#66 - J=2.5e-04, Jf=2.5e-04, ⟨B·n⟩=4.4e-03, C-C-Sep=0.21 Jf=2.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.0e-07, J_LENGTH_PENALTY=6.2e-07 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.6], mean squared curvature=[0.9, 10.6]
fun_coils#67 - J=2.5e-04, Jf=2.4e-04, ⟨B·n⟩=4.3e-03, C-C-Sep=0.22 Jf=2.4e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=4.0e-06, J_MSC=4.2e-06, J_ALS=1.0e-07, J_LENGTH_PENALTY=5.8e-07 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 12.9], mean squared curvature=[0.9, 11.3]
fun_coils#68 - J=2.5e-04, Jf=2.4e-04, ⟨B·n⟩=4.3e-03, C-C-Sep=0.21 Jf=2.4e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.7e-07, J_MSC=0.0e+00, J_ALS=1.0e-07, J_LENGTH_PENALTY=4.8e-07 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.4], mean squared curvature=[0.9, 10.9]
fun_coils#69 - J=2.4e-04, Jf=2.4e-04, ⟨B·n⟩=4.3e-03, C-C-Sep=0.22 Jf=2.4e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.8e-06, J_MSC=0.0e+00, J_ALS=1.0e-07, J_LENGTH_PENALTY=1.1e-07 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 12.4], mean squared curvature=[0.9, 10.9]
fun_coils#70 - J=2.3e-04, Jf=2.3e-04, ⟨B·n⟩=4.2e-03, C-C-Sep=0.22 Jf=2.3e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=9.1e-08, J_MSC=0.0e+00, J_ALS=9.6e-08, J_LENGTH_PENALTY=2.1e-07 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.3], mean squared curvature=[0.9, 10.7]
fun_coils#71 - J=2.8e-04, Jf=2.2e-04, ⟨B·n⟩=4.1e-03, C-C-Sep=0.23 Jf=2.2e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=8.1e-06, J_MSC=4.3e-05, J_ALS=9.6e-08, J_LENGTH_PENALTY=5.1e-06 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 14.1], mean squared curvature=[0.9, 11.9]
fun_coils#72 - J=2.3e-04, Jf=2.3e-04, ⟨B·n⟩=4.2e-03, C-C-Sep=0.23 Jf=2.3e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.5e-07, J_MSC=0.0e+00, J_ALS=9.6e-08, J_LENGTH_PENALTY=5.9e-07 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.4], mean squared curvature=[0.9, 10.9]
fun_coils#73 - J=2.7e-04, Jf=2.2e-04, ⟨B·n⟩=4.1e-03, C-C-Sep=0.23 Jf=2.2e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.0e-05, J_MSC=4.3e-05, J_ALS=9.6e-08, J_LENGTH_PENALTY=4.4e-06 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 14.6], mean squared curvature=[0.9, 11.9]
fun_coils#74 - J=2.3e-04, Jf=2.3e-04, ⟨B·n⟩=4.2e-03, C-C-Sep=0.23 Jf=2.3e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.1e-07, J_MSC=1.4e-08, J_ALS=9.6e-08, J_LENGTH_PENALTY=8.9e-07 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.4], mean squared curvature=[0.9, 11.0]
fun_coils#75 - J=2.2e-04, Jf=2.2e-04, ⟨B·n⟩=4.1e-03, C-C-Sep=0.23 Jf=2.2e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=7.2e-07, J_MSC=0.0e+00, J_ALS=9.5e-08, J_LENGTH_PENALTY=3.1e-06 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 12.0], mean squared curvature=[0.9, 10.8]
fun_coils#76 - J=2.2e-04, Jf=2.2e-04, ⟨B·n⟩=4.1e-03, C-C-Sep=0.23 Jf=2.2e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=3.8e-07, J_MSC=0.0e+00, J_ALS=9.4e-08, J_LENGTH_PENALTY=2.7e-06 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.7], mean squared curvature=[0.9, 10.6]
fun_coils#77 - J=2.2e-04, Jf=2.1e-04, ⟨B·n⟩=4.1e-03, C-C-Sep=0.23 Jf=2.1e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=9.0e-08, J_MSC=0.0e+00, J_ALS=9.1e-08, J_LENGTH_PENALTY=1.8e-06 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.3], mean squared curvature=[0.9, 10.2]
fun_coils#78 - J=2.1e-04, Jf=2.1e-04, ⟨B·n⟩=4.1e-03, C-C-Sep=0.24 Jf=2.1e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=8.7e-08, J_LENGTH_PENALTY=8.7e-07 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.8], mean squared curvature=[0.9, 9.8]
fun_coils#79 - J=2.1e-04, Jf=2.0e-04, ⟨B·n⟩=4.1e-03, C-C-Sep=0.24 Jf=2.0e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=8.1e-08, J_LENGTH_PENALTY=3.3e-07 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.3], mean squared curvature=[0.9, 9.4]
fun_coils#80 - J=2.0e-04, Jf=2.0e-04, ⟨B·n⟩=4.0e-03, C-C-Sep=0.24 Jf=2.0e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=7.7e-08, J_LENGTH_PENALTY=1.1e-09 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 9.6], mean squared curvature=[0.9, 9.2]
fun_coils#81 - J=2.0e-04, Jf=2.0e-04, ⟨B·n⟩=4.0e-03, C-C-Sep=0.24 Jf=2.0e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=7.6e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 9.5], mean squared curvature=[0.9, 9.1]
fun_coils#82 - J=2.0e-04, Jf=2.0e-04, ⟨B·n⟩=4.0e-03, C-C-Sep=0.24 Jf=2.0e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=7.5e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 9.4], mean squared curvature=[0.9, 9.1]
fun_coils#83 - J=2.0e-04, Jf=2.0e-04, ⟨B·n⟩=4.0e-03, C-C-Sep=0.25 Jf=2.0e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=7.4e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 9.2], mean squared curvature=[0.9, 9.2]
fun_coils#84 - J=2.0e-04, Jf=2.0e-04, ⟨B·n⟩=4.0e-03, C-C-Sep=0.25 Jf=2.0e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=7.4e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 4.0])=10.7, curvature=[0.9, 9.1], mean squared curvature=[0.9, 9.4]
fun_coils#85 - J=1.9e-04, Jf=1.9e-04, ⟨B·n⟩=3.9e-03, C-C-Sep=0.24 Jf=1.9e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=7.4e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 3.9])=10.7, curvature=[0.9, 9.8], mean squared curvature=[0.9, 9.8]
fun_coils#86 - J=1.9e-04, Jf=1.9e-04, ⟨B·n⟩=3.9e-03, C-C-Sep=0.24 Jf=1.9e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.0e-06, J_MSC=0.0e+00, J_ALS=7.5e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 3.9])=10.7, curvature=[0.9, 12.2], mean squared curvature=[0.9, 10.4]
fun_coils#87 - J=1.9e-04, Jf=1.9e-04, ⟨B·n⟩=3.9e-03, C-C-Sep=0.24 Jf=1.9e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=7.5e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 3.9])=10.7, curvature=[0.9, 10.0], mean squared curvature=[0.9, 10.0]
fun_coils#88 - J=2.0e-04, Jf=1.9e-04, ⟨B·n⟩=3.9e-03, C-C-Sep=0.24 Jf=1.9e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=7.9e-06, J_MSC=0.0e+00, J_ALS=7.5e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 3.9])=10.7, curvature=[0.9, 13.8], mean squared curvature=[0.9, 10.6]
fun_coils#89 - J=1.9e-04, Jf=1.9e-04, ⟨B·n⟩=3.9e-03, C-C-Sep=0.24 Jf=1.9e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=3.5e-09, J_MSC=0.0e+00, J_ALS=7.5e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 3.9])=10.7, curvature=[0.9, 11.1], mean squared curvature=[0.9, 10.1]
fun_coils#90 - J=1.9e-04, Jf=1.9e-04, ⟨B·n⟩=3.9e-03, C-C-Sep=0.24 Jf=1.9e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.7e-06, J_MSC=0.0e+00, J_ALS=7.4e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 3.9])=10.7, curvature=[0.9, 12.2], mean squared curvature=[0.9, 10.0]
fun_coils#91 - J=1.9e-04, Jf=1.9e-04, ⟨B·n⟩=3.9e-03, C-C-Sep=0.24 Jf=1.9e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.6e-07, J_MSC=0.0e+00, J_ALS=7.4e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 3.9])=10.7, curvature=[0.9, 11.6], mean squared curvature=[0.9, 10.1]
fun_coils#92 - J=2.0e-04, Jf=2.0e-04, ⟨B·n⟩=4.0e-03, C-C-Sep=0.24 Jf=2.0e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=7.5e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 3.9])=10.7, curvature=[0.9, 9.9], mean squared curvature=[0.9, 9.1]
fun_coils#93 - J=1.9e-04, Jf=1.9e-04, ⟨B·n⟩=3.9e-03, C-C-Sep=0.24 Jf=1.9e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=7.4e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 3.9])=10.7, curvature=[0.9, 11.0], mean squared curvature=[0.9, 9.8]
fun_coils#94 - J=1.9e-04, Jf=1.9e-04, ⟨B·n⟩=3.9e-03, C-C-Sep=0.24 Jf=1.9e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=6.1e-09, J_MSC=0.0e+00, J_ALS=7.3e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 3.9])=10.7, curvature=[0.9, 11.1], mean squared curvature=[0.9, 9.7]
fun_coils#95 - J=1.9e-04, Jf=1.9e-04, ⟨B·n⟩=3.9e-03, C-C-Sep=0.24 Jf=1.9e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=9.1e-08, J_MSC=0.0e+00, J_ALS=7.3e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 3.9])=10.7, curvature=[0.9, 11.3], mean squared curvature=[0.9, 9.7]
fun_coils#96 - J=1.9e-04, Jf=1.9e-04, ⟨B·n⟩=3.9e-03, C-C-Sep=0.24 Jf=1.9e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=5.9e-08, J_MSC=0.0e+00, J_ALS=7.3e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 3.9])=10.7, curvature=[0.9, 11.3], mean squared curvature=[0.9, 9.6]
fun_coils#97 - J=1.9e-04, Jf=1.9e-04, ⟨B·n⟩=3.9e-03, C-C-Sep=0.24 Jf=1.9e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=5.7e-08, J_MSC=0.0e+00, J_ALS=7.3e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 3.9])=10.7, curvature=[0.9, 11.3], mean squared curvature=[0.9, 9.4]
fun_coils#98 - J=1.9e-04, Jf=1.9e-04, ⟨B·n⟩=3.9e-03, C-C-Sep=0.24 Jf=1.9e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=5.2e-08, J_MSC=0.0e+00, J_ALS=7.2e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 3.9])=10.7, curvature=[0.9, 11.3], mean squared curvature=[0.9, 9.1]
fun_coils#99 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=3.9e-03, C-C-Sep=0.24 Jf=1.8e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=7.0e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 3.9])=10.7, curvature=[0.9, 11.0], mean squared curvature=[0.9, 8.7]
fun_coils#100 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=3.9e-03, C-C-Sep=0.24 Jf=1.8e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.0e-07, J_MSC=0.0e+00, J_ALS=7.2e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 3.9])=10.7, curvature=[0.9, 11.3], mean squared curvature=[0.9, 9.7]
fun_coils#101 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=3.9e-03, C-C-Sep=0.24 Jf=1.8e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=7.1e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 3.9])=10.7, curvature=[0.9, 10.8], mean squared curvature=[0.9, 8.8]
fun_coils#102 - J=1.9e-04, Jf=1.8e-04, ⟨B·n⟩=3.8e-03, C-C-Sep=0.24 Jf=1.8e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.0e-05, J_MSC=0.0e+00, J_ALS=7.4e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 3.9])=10.7, curvature=[0.9, 13.9], mean squared curvature=[0.9, 10.6]
fun_coils#103 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=3.9e-03, C-C-Sep=0.24 Jf=1.8e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=7.1e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 3.9])=10.7, curvature=[0.9, 10.6], mean squared curvature=[0.9, 9.2]
fun_coils#104 - J=1.9e-04, Jf=1.8e-04, ⟨B·n⟩=3.8e-03, C-C-Sep=0.24 Jf=1.8e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.4e-05, J_MSC=0.0e+00, J_ALS=7.5e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 3.9])=10.7, curvature=[0.9, 14.4], mean squared curvature=[0.9, 10.9]
fun_coils#105 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=3.8e-03, C-C-Sep=0.24 Jf=1.8e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=7.2e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 3.9])=10.7, curvature=[0.9, 10.4], mean squared curvature=[0.9, 9.5]
fun_coils#106 - J=2.2e-04, Jf=1.8e-04, ⟨B·n⟩=3.8e-03, C-C-Sep=0.24 Jf=1.8e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.8e-05, J_MSC=1.0e-05, J_ALS=7.6e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 4.0])=10.7, curvature=[0.9, 15.8], mean squared curvature=[0.9, 11.5]
fun_coils#107 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=3.8e-03, C-C-Sep=0.24 Jf=1.8e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.5e-07, J_MSC=0.0e+00, J_ALS=7.3e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 3.9])=10.7, curvature=[0.9, 11.4], mean squared curvature=[0.9, 9.9]
fun_coils#108 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=3.8e-03, C-C-Sep=0.24 Jf=1.8e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=7.4e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 4.0])=10.7, curvature=[0.9, 9.9], mean squared curvature=[0.9, 10.0]
fun_coils#109 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=3.8e-03, C-C-Sep=0.24 Jf=1.8e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=7.3e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 3.9])=10.7, curvature=[0.9, 10.9], mean squared curvature=[0.9, 9.9]
fun_coils#110 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=3.8e-03, C-C-Sep=0.24 Jf=1.8e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.2e-08, J_MSC=0.0e+00, J_ALS=7.4e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 3.9])=10.7, curvature=[0.9, 11.1], mean squared curvature=[0.9, 10.1]
fun_coils#111 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=3.8e-03, C-C-Sep=0.24 Jf=1.8e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=3.5e-07, J_MSC=0.0e+00, J_ALS=7.7e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.7], mean squared curvature=[0.9, 10.8]
fun_coils#112 - J=1.8e-04, Jf=1.7e-04, ⟨B·n⟩=3.8e-03, C-C-Sep=0.24 Jf=1.7e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.5e-10, J_MSC=0.0e+00, J_ALS=7.8e-08, J_LENGTH_PENALTY=2.1e-11 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 10.9]
fun_coils#113 - J=1.8e-04, Jf=1.7e-04, ⟨B·n⟩=3.8e-03, C-C-Sep=0.24 Jf=1.7e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=6.2e-09, J_MSC=0.0e+00, J_ALS=7.9e-08, J_LENGTH_PENALTY=7.0e-07 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.1], mean squared curvature=[0.9, 11.0]
fun_coils#114 - J=1.7e-04, Jf=1.7e-04, ⟨B·n⟩=3.8e-03, C-C-Sep=0.24 Jf=1.7e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.7e-09, J_MSC=0.0e+00, J_ALS=7.9e-08, J_LENGTH_PENALTY=1.3e-07 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 10.9]
