
Aspect ratio at max_mode 3: 6.000164613385855
Mean iota at 3: 0.41999630252553016
Quasisymmetry objective at max_mode 3: 0.0002308731908214546
Squared flux at max_mode 3: 0.015939103994131388
fun_coils_simple#1 - J=1.9e-02, Jf=1.9e-02, ⟨B·n⟩=3.0e-02, C-C-Sep=0.14 Jf=1.9e-02, J_length=1.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.2e-06, J_ALS=2.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.5, 3.5, 3.5, 3.5])=14.0, curvature=[3.2, 3.5, 3.8, 3.9], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#390 - J=4.0e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=9.1e-07, J_LENGTH_PENALTY=4.9e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#391 - J=4.0e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=9.1e-07, J_LENGTH_PENALTY=4.9e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#392 - J=4.0e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=9.0e-07, J_LENGTH_PENALTY=5.2e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#393 - J=4.0e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=9.0e-07, J_LENGTH_PENALTY=5.5e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.1, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#394 - J=4.0e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.7e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=9.0e-07, J_LENGTH_PENALTY=5.1e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#395 - J=4.0e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.7e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=9.0e-07, J_LENGTH_PENALTY=5.2e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#396 - J=4.0e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.7e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=9.0e-07, J_LENGTH_PENALTY=4.8e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#397 - J=4.0e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.7e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=9.0e-07, J_LENGTH_PENALTY=5.0e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#398 - J=4.0e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.7e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=9.0e-07, J_LENGTH_PENALTY=4.9e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#399 - J=4.0e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.7e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=9.0e-07, J_LENGTH_PENALTY=4.6e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#400 - J=4.0e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.7e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=9.0e-07, J_LENGTH_PENALTY=4.7e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#401 - J=4.0e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.7e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=9.0e-07, J_LENGTH_PENALTY=4.9e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#402 - J=4.0e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.7e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=8.9e-07, J_LENGTH_PENALTY=5.0e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#403 - J=4.0e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.7e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=8.9e-07, J_LENGTH_PENALTY=5.0e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#404 - J=4.0e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.7e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=8.9e-07, J_LENGTH_PENALTY=5.0e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#405 - J=4.0e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.7e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=8.9e-07, J_LENGTH_PENALTY=4.9e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#406 - J=4.0e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=8.9e-07, J_LENGTH_PENALTY=4.9e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#407 - J=4.0e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=8.9e-07, J_LENGTH_PENALTY=4.9e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#408 - J=4.0e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=8.9e-07, J_LENGTH_PENALTY=5.0e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#409 - J=4.0e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=8.8e-07, J_LENGTH_PENALTY=4.8e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#410 - J=4.0e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=8.8e-07, J_LENGTH_PENALTY=5.0e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#411 - J=4.0e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=8.8e-07, J_LENGTH_PENALTY=4.9e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#412 - J=4.0e-05, Jf=3.5e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.5e-05, J_length=2.0e-06, J_CC=2.9e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=8.8e-07, J_LENGTH_PENALTY=4.9e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#413 - J=4.0e-05, Jf=3.5e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.5e-05, J_length=2.0e-06, J_CC=2.9e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=8.8e-07, J_LENGTH_PENALTY=5.1e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#414 - J=4.0e-05, Jf=3.5e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.5e-05, J_length=2.0e-06, J_CC=2.9e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=8.8e-07, J_LENGTH_PENALTY=5.2e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#415 - J=4.0e-05, Jf=3.5e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.5e-05, J_length=2.0e-06, J_CC=3.0e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=8.8e-07, J_LENGTH_PENALTY=5.6e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#416 - J=4.0e-05, Jf=3.5e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.5e-05, J_length=2.0e-06, J_CC=3.0e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=8.8e-07, J_LENGTH_PENALTY=5.5e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#417 - J=3.9e-05, Jf=3.5e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.5e-05, J_length=2.0e-06, J_CC=2.9e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=8.8e-07, J_LENGTH_PENALTY=5.3e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#418 - J=3.9e-05, Jf=3.5e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.5e-05, J_length=2.0e-06, J_CC=2.9e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=8.7e-07, J_LENGTH_PENALTY=4.9e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.7], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#419 - J=3.9e-05, Jf=3.5e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.5e-05, J_length=2.0e-06, J_CC=2.9e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=8.7e-07, J_LENGTH_PENALTY=4.8e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.7], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#420 - J=3.9e-05, Jf=3.5e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.5e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=8.7e-07, J_LENGTH_PENALTY=4.6e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.7], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#421 - J=3.9e-05, Jf=3.5e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.5e-05, J_length=2.0e-06, J_CC=2.9e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=8.7e-07, J_LENGTH_PENALTY=4.5e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#422 - J=3.9e-05, Jf=3.5e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.5e-05, J_length=2.0e-06, J_CC=2.9e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=8.6e-07, J_LENGTH_PENALTY=4.8e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#423 - J=3.9e-05, Jf=3.5e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.5e-05, J_length=2.0e-06, J_CC=2.9e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=8.6e-07, J_LENGTH_PENALTY=4.7e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#424 - J=3.9e-05, Jf=3.5e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.5e-05, J_length=2.0e-06, J_CC=2.9e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=8.6e-07, J_LENGTH_PENALTY=4.7e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#425 - J=3.9e-05, Jf=3.5e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.5e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=8.6e-07, J_LENGTH_PENALTY=5.1e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.3, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#426 - J=3.9e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.7e-06, J_ALS=8.5e-07, J_LENGTH_PENALTY=4.9e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.3, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#427 - J=3.9e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.7e-06, J_ALS=8.5e-07, J_LENGTH_PENALTY=5.1e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.3, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#428 - J=3.9e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.7e-06, J_ALS=8.5e-07, J_LENGTH_PENALTY=5.0e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.3, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#429 - J=3.9e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.7e-06, J_ALS=8.5e-07, J_LENGTH_PENALTY=5.3e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.3, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#430 - J=3.9e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.7e-06, J_ALS=8.5e-07, J_LENGTH_PENALTY=4.7e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#431 - J=3.9e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.7e-06, J_ALS=8.5e-07, J_LENGTH_PENALTY=5.3e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#432 - J=3.9e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.7e-06, J_ALS=8.5e-07, J_LENGTH_PENALTY=5.2e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#433 - J=3.9e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.7e-06, J_ALS=8.5e-07, J_LENGTH_PENALTY=4.4e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#434 - J=3.9e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.7e-06, J_ALS=8.4e-07, J_LENGTH_PENALTY=4.6e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#435 - J=3.9e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.7e-06, J_ALS=8.4e-07, J_LENGTH_PENALTY=4.7e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.2, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#436 - J=3.9e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.7e-06, J_ALS=8.4e-07, J_LENGTH_PENALTY=4.7e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.3, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#437 - J=3.9e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.7e-06, J_ALS=8.4e-07, J_LENGTH_PENALTY=4.7e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.3, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#438 - J=3.9e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.7e-06, J_ALS=8.4e-07, J_LENGTH_PENALTY=4.8e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.3, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#439 - J=3.9e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.7e-06, J_ALS=8.4e-07, J_LENGTH_PENALTY=4.7e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.3, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#440 - J=3.9e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.7e-06, J_ALS=8.3e-07, J_LENGTH_PENALTY=4.7e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.3, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#441 - J=3.9e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.7e-06, J_ALS=8.3e-07, J_LENGTH_PENALTY=4.7e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.3, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#442 - J=3.9e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.7e-06, J_ALS=8.3e-07, J_LENGTH_PENALTY=4.8e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.3, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#443 - J=3.9e-05, Jf=3.6e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.6e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.7e-06, J_ALS=8.3e-07, J_LENGTH_PENALTY=4.8e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.3, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#444 - J=3.9e-05, Jf=3.5e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.5e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.7e-06, J_ALS=8.3e-07, J_LENGTH_PENALTY=4.9e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.3, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#445 - J=3.9e-05, Jf=3.5e-05, ⟨B·n⟩=1.3e-03, C-C-Sep=0.09 Jf=3.5e-05, J_length=2.0e-06, J_CC=2.8e-07, J_CURVATURE=0.0e+00, J_MSC=2.7e-06, J_ALS=8.3e-07, J_LENGTH_PENALTY=4.8e-08 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.0, 4.3, 3.8, 3.6], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
