
fun_coils_simple#1 - J=7.4e-01, Jf=7.4e-01, ⟨B·n⟩=3.6e-01, C-C-Sep=0.08 Jf=7.4e-01, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=6.5e-38, J_LENGTH_PENALTY=2.9e-03 Coil lengths=sum([3.1, 3.1, 3.1, 3.1, 3.1])=15.7, curvature=[2.0, 2.0, 2.0, 2.0, 2.0], mean squared curvature=[4.0, 4.0, 4.0, 4.0, 4.0]
 surface dofs=0.17737809563627596, 0.015305530267969401, -0.012237315585132675, -0.06692029884184846, 0.15684427180917695, 0.004949528645585438, 0.0016577423394425752, 0.008899984347635165, 0.012418177454299269, 0.0018385922694219617, -0.005208401503336196, 0.0003245912601340423, 0.1469274258126353, 0.014350563025274628, 0.009583649889210092, 0.06144870329765945, 0.15280899817754381, 0.00857873123509553, 0.0012915576073763058, -0.00673169903944831, 0.011678925033229913, -0.004113258866086479, -0.005028450413387134, 0.000268131215748902
 Quasisymmetry objective=0.018402909776696195
 aspect=7.0102037317104715
 mean iota=-1.0650593411677851

fun#530 - J=2.4e-02, Jf=4.6e-06, ⟨B·n⟩=5.3e-04, , C-C-Sep=0.06
Jf=4.6e-06, J_length=1.4e-06, J_CC=4.4e-09, J_CURVATURE=8.7e-09, J_MSC=3.7e-08, J_ALS=6.7e-07, J_LENGTH_PENALTY=5.9e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.4, 15.5, 11.5, 13.5, 12.6], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.17744836870872818, 0.015313868076859184, -0.012232497948502804, -0.06690072834675083, 0.15683995494232328, 0.004945068935753752, 0.00165818013948479, 0.008902204801330667, 0.012416338462255842, 0.0018378071901594343, -0.005209107723207567, 0.0003249353121634857, 0.14700041974075204, 0.014360228400839264, 0.009577281911929431, 0.06142524968079731, 0.15280170967158785, 0.00857504822157157, 0.0012915186628935148, -0.006735197689455667, 0.011680280587833115, -0.004113904054266676, -0.005026322626214578, 0.0002682875383318556
 Quasisymmetry objective=0.018384857158785767
 aspect=7.0100346835373495
 mean iota=-1.0652125903497178

fun#531 - J=2.4e-02, Jf=4.6e-06, ⟨B·n⟩=5.3e-04, , C-C-Sep=0.06
Jf=4.6e-06, J_length=1.4e-06, J_CC=4.6e-09, J_CURVATURE=7.6e-09, J_MSC=4.2e-08, J_ALS=6.7e-07, J_LENGTH_PENALTY=4.7e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.4, 15.3, 11.4, 13.4, 12.6], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.177569290019439, 0.015342888885909218, -0.012221773044252999, -0.06686385321112966, 0.15683993216039047, 0.0049374451956875716, 0.0016594496387999477, 0.0089049681966631, 0.012413776356602615, 0.0018365380468130458, -0.0052120430346123715, 0.0003246723874675752, 0.14715844760022725, 0.01438887568855451, 0.009568503759403388, 0.061369446547539556, 0.152770391999093, 0.008572469261120534, 0.0012912667295941888, -0.006743444191964564, 0.011679922301566434, -0.004114360694061061, -0.005021060725472344, 0.0002690094351104233
 Quasisymmetry objective=0.01834343332882562
 aspect=7.009883617746302
 mean iota=-1.065516152752667

fun#532 - J=2.4e-02, Jf=4.6e-06, ⟨B·n⟩=5.3e-04, , C-C-Sep=0.06
Jf=4.6e-06, J_length=1.4e-06, J_CC=5.2e-09, J_CURVATURE=8.3e-09, J_MSC=3.7e-08, J_ALS=6.7e-07, J_LENGTH_PENALTY=7.4e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.4, 15.7, 11.5, 13.2, 12.6], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.17775271340438462, 0.015400772761753253, -0.0122026878718858, -0.06679134819111382, 0.1568442932956493, 0.0049199638810731704, 0.001659457128434178, 0.008908052256925529, 0.012412963473550472, 0.0018370592337113812, -0.005216626414844184, 0.0003220013756945975, 0.1474143701711904, 0.014434261073677557, 0.009555698188358382, 0.06126799709214821, 0.15270712782316542, 0.008571039663202705, 0.0012920271605477854, -0.006759462417883933, 0.011677408411568503, -0.004114956464218735, -0.0050154371492276235, 0.0002666035609218263
 Quasisymmetry objective=0.018269574977234797
 aspect=7.009670368210026
 mean iota=-1.0659087712619497

fun#533 - J=2.4e-02, Jf=4.6e-06, ⟨B·n⟩=5.3e-04, , C-C-Sep=0.05
Jf=4.6e-06, J_length=1.4e-06, J_CC=6.1e-09, J_CURVATURE=8.8e-09, J_MSC=2.7e-08, J_ALS=6.7e-07, J_LENGTH_PENALTY=1.2e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.4, 16.4, 11.4, 13.1, 12.3], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.17801918228563204, 0.015481360123265705, -0.012179019951607447, -0.06668570230201308, 0.15683068992324922, 0.004894919581897924, 0.0016562523820661814, 0.00891321908370413, 0.012411643468530178, 0.0018383018086613686, -0.005221073818125402, 0.00031671467756511155, 0.14774197834206027, 0.01448945767979775, 0.009542386115383978, 0.061136449166695805, 0.15263515203776923, 0.0085687245312354, 0.0012902166967936524, -0.0067827397061413774, 0.011679292446295182, -0.004118816150147682, -0.005012969918734063, 0.00026249997383303745
 Quasisymmetry objective=0.018157748158169913
 aspect=7.0094700031598896
 mean iota=-1.066420466473154

fun#534 - J=2.4e-02, Jf=4.6e-06, ⟨B·n⟩=5.3e-04, , C-C-Sep=0.05
Jf=4.6e-06, J_length=1.4e-06, J_CC=7.4e-09, J_CURVATURE=7.6e-09, J_MSC=9.5e-08, J_ALS=6.7e-07, J_LENGTH_PENALTY=1.5e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.4, 14.8, 11.4, 13.0, 11.9], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.17842053425295265, 0.015584548872347385, -0.012152559100301172, -0.06651662852043433, 0.15680673782678303, 0.004862423865148962, 0.0016540514288188857, 0.008922300488939423, 0.012410476672892481, 0.0018398019298699981, -0.005224734012286103, 0.00031273943138320664, 0.148232039998418, 0.014564403799206678, 0.009533800376516119, 0.0609215440155282, 0.1525148113427663, 0.008580907634158192, 0.0012864284230144952, -0.0068139977757162165, 0.01168087399994347, -0.004122182465178656, -0.005010919899318462, 0.0002555289833640724
 Quasisymmetry objective=0.018008218613963643
 aspect=7.0093833266215215
 mean iota=-1.067060069443737

fun#535 - J=2.3e-02, Jf=4.7e-06, ⟨B·n⟩=5.3e-04, , C-C-Sep=0.05
Jf=4.7e-06, J_length=1.4e-06, J_CC=8.1e-09, J_CURVATURE=6.2e-09, J_MSC=9.3e-08, J_ALS=6.7e-07, J_LENGTH_PENALTY=1.8e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.4, 15.8, 11.3, 12.9, 11.7], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.17868119224622717, 0.01565400718031584, -0.012133863564675612, -0.0664256895452748, 0.15680363618067575, 0.004835343543144964, 0.0016503130602284603, 0.008928486816398153, 0.012408895049990131, 0.0018387153556104227, -0.005227720378680786, 0.0003085172369538298, 0.14852500115598907, 0.014604824555473107, 0.009524011977419025, 0.060808960076455185, 0.15243461436464015, 0.008583527266100194, 0.0012834207282553156, -0.006832594406026821, 0.011684632724530518, -0.00412698199431806, -0.005011510008819757, 0.0002525540020891165
 Quasisymmetry objective=0.017904223501572177
 aspect=7.009514873682201
 mean iota=-1.067648243661186

fun#536 - J=2.3e-02, Jf=4.7e-06, ⟨B·n⟩=5.4e-04, , C-C-Sep=0.05
Jf=4.7e-06, J_length=1.4e-06, J_CC=1.0e-08, J_CURVATURE=9.4e-09, J_MSC=1.1e-07, J_ALS=6.7e-07, J_LENGTH_PENALTY=1.6e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.3, 16.5, 11.0, 12.6, 11.9], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.1789663864000884, 0.015726521634862118, -0.012107741162270064, -0.06631436532201013, 0.15680316259628913, 0.004803459229761468, 0.0016499549232960535, 0.008936587148738103, 0.012405758661247627, 0.0018369690429089853, -0.005231108693710047, 0.00030530517159929073, 0.1488949585184289, 0.014649672418710026, 0.00950465567130773, 0.06065285721180029, 0.1523478545523211, 0.00858413222605655, 0.0012803777929872389, -0.006854713994865941, 0.01168294428587106, -0.004129247102770123, -0.005008414828084084, 0.0002496416155669444
 Quasisymmetry objective=0.01780496448628672
 aspect=7.0090367485758955
 mean iota=-1.0681659946667494

fun#537 - J=2.3e-02, Jf=4.7e-06, ⟨B·n⟩=5.4e-04, , C-C-Sep=0.05
Jf=4.7e-06, J_length=1.4e-06, J_CC=1.2e-08, J_CURVATURE=5.1e-09, J_MSC=1.2e-07, J_ALS=6.7e-07, J_LENGTH_PENALTY=1.2e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.3, 15.3, 10.9, 12.6, 11.9], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.17913736864993882, 0.01576808138989572, -0.012096184846132193, -0.06626001891544889, 0.1568079849909616, 0.0047858675410834715, 0.001649667409820175, 0.008941136991715611, 0.012401610824415345, 0.001836427417478954, -0.005231636842350481, 0.0003034778474344564, 0.14908830526204117, 0.014680383495688102, 0.009492212072521197, 0.060569664461014264, 0.1522894596571229, 0.008582256761836285, 0.0012790971825535772, -0.0068690487954076885, 0.01168731615407305, -0.004132484513154015, -0.005008004585654962, 0.00024882570128507
 Quasisymmetry objective=0.017738102014604587
 aspect=7.008994744578875
 mean iota=-1.0685481133671213

fun#538 - J=2.3e-02, Jf=4.7e-06, ⟨B·n⟩=5.4e-04, , C-C-Sep=0.05
Jf=4.7e-06, J_length=1.4e-06, J_CC=1.2e-08, J_CURVATURE=6.5e-09, J_MSC=1.0e-07, J_ALS=6.7e-07, J_LENGTH_PENALTY=1.3e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.3, 15.8, 10.8, 12.5, 11.9], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.17926579323409514, 0.01580551525987761, -0.0120831760187301, -0.06621289222350726, 0.15681324245633851, 0.004771543281761475, 0.0016497557029394867, 0.008945104563627815, 0.012398092725386724, 0.001835846650171997, -0.0052331088992138945, 0.0003011581325989483, 0.14928169683607015, 0.014713290999609972, 0.009482747013518452, 0.06049360171894132, 0.15223960301417205, 0.008576802380557825, 0.001276557160138812, -0.006881550280383256, 0.011691478300721994, -0.004136719970455233, -0.005006667111618211, 0.00024825423749476853
 Quasisymmetry objective=0.01768043344437009
 aspect=7.008828186083506
 mean iota=-1.068886128470203

fun#539 - J=2.3e-02, Jf=4.7e-06, ⟨B·n⟩=5.4e-04, , C-C-Sep=0.05
Jf=4.7e-06, J_length=1.4e-06, J_CC=1.2e-08, J_CURVATURE=7.4e-09, J_MSC=1.0e-07, J_ALS=6.7e-07, J_LENGTH_PENALTY=1.5e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.3, 15.9, 10.8, 12.3, 11.9], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.17940802113855542, 0.015838843282739715, -0.012057505091302864, -0.06612920441506072, 0.15679228097759867, 0.004749215315948149, 0.0016454166751849006, 0.008951054957809115, 0.01239435706376684, 0.0018387231086371683, -0.005231637121692408, 0.00029793789872407516, 0.14953791808694306, 0.01474016641924262, 0.00946508844623091, 0.060407763525600185, 0.1521845237208657, 0.00855431379165698, 0.0012737367590301904, -0.006890497088126517, 0.011703970816640031, -0.004142048830534251, -0.005003206183057825, 0.00024328303537518575
 Quasisymmetry objective=0.017622185135397053
 aspect=7.009019960139792
 mean iota=-1.0692907617186194

fun#540 - J=2.3e-02, Jf=4.7e-06, ⟨B·n⟩=5.4e-04, , C-C-Sep=0.05
Jf=4.7e-06, J_length=1.4e-06, J_CC=1.3e-08, J_CURVATURE=5.6e-09, J_MSC=7.3e-08, J_ALS=6.7e-07, J_LENGTH_PENALTY=1.5e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.2, 15.6, 10.9, 12.2, 12.0], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.17956753326377295, 0.01588620976638204, -0.01203922887062238, -0.06607334519159277, 0.15678690873260623, 0.004736902090149528, 0.001644719675117428, 0.008953714919805681, 0.012391602962411048, 0.0018429393638675878, -0.005232213931678762, 0.0002928016892848954, 0.14974685183966344, 0.01476322400976493, 0.009449583217344659, 0.06033231699572936, 0.15214076979543947, 0.008545444739402363, 0.001274218233308267, -0.006903023177170522, 0.011705009526003984, -0.004139952215230725, -0.004999394037302882, 0.0002390065992728203
 Quasisymmetry objective=0.01756643073043229
 aspect=7.0089845987040675
 mean iota=-1.0696977825645821

fun#541 - J=2.3e-02, Jf=4.7e-06, ⟨B·n⟩=5.4e-04, , C-C-Sep=0.05
Jf=4.7e-06, J_length=1.4e-06, J_CC=1.3e-08, J_CURVATURE=8.8e-09, J_MSC=2.4e-07, J_ALS=6.7e-07, J_LENGTH_PENALTY=1.1e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.3, 15.5, 12.0, 12.2, 12.2], mean squared curvature=[16.0, 16.0, 16.1, 16.0, 16.0]
 surface dofs=0.17975897096364477, 0.015927892776548828, -0.01202058141718215, -0.06602472206844683, 0.15678710473494492, 0.004711505300621987, 0.0016429301177754536, 0.008958926771536948, 0.012387163633059745, 0.0018408455848622119, -0.005233320814229523, 0.00028950750723500724, 0.14995765420454352, 0.014789101685562321, 0.009439700279795724, 0.06025524341882371, 0.1520750279180495, 0.008547234436767723, 0.0012764695022043449, -0.006916227181071406, 0.01170778158327576, -0.004143166789511808, -0.004996394418380936, 0.00023871255460937814
 Quasisymmetry objective=0.01749439958094706
 aspect=7.009399848836693
 mean iota=-1.0702554857383573

fun#542 - J=2.3e-02, Jf=4.7e-06, ⟨B·n⟩=5.4e-04, , C-C-Sep=0.05
Jf=4.7e-06, J_length=1.4e-06, J_CC=1.3e-08, J_CURVATURE=6.8e-09, J_MSC=6.4e-08, J_ALS=6.7e-07, J_LENGTH_PENALTY=1.3e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.3, 15.6, 10.8, 12.2, 12.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.1796429614278159, 0.015902633244781382, -0.012031881607371647, -0.06605418724667707, 0.15678698595927873, 0.004726895528182212, 0.0016440145735368873, 0.008955768435950185, 0.01238985382698592, 0.001842114396233768, -0.0052326500532925875, 0.0002915037521272056, 0.14982990985472244, 0.014773420045218777, 0.00944568925165678, 0.06030194931785761, 0.15211486690841367, 0.00854614989615337, 0.001275105253366029, -0.0069082256726712855, 0.011706101741334464, -0.004141218786216295, -0.004998212160649211, 0.00023889074304844592
 Quasisymmetry objective=0.01753755482439151
 aspect=7.009148065394586
 mean iota=-1.0699173325520297

fun#543 - J=2.3e-02, Jf=4.7e-06, ⟨B·n⟩=5.4e-04, , C-C-Sep=0.05
Jf=4.7e-06, J_length=1.4e-06, J_CC=1.3e-08, J_CURVATURE=8.7e-09, J_MSC=4.4e-08, J_ALS=6.7e-07, J_LENGTH_PENALTY=1.1e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.3, 15.6, 10.8, 12.1, 12.0], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.17970810371336682, 0.01592078778988245, -0.012021574022287908, -0.06603295261261022, 0.1567945705325298, 0.004715987134631745, 0.001641966985051825, 0.0089582704708028, 0.012387654647777543, 0.001841604764435322, -0.005234121125232342, 0.00028842670291348257, 0.1499207682361419, 0.01478688061904084, 0.009439270469055773, 0.06027081801130254, 0.1520876444174597, 0.008539967965812117, 0.0012735274182875862, -0.006913567372742738, 0.011709239074577717, -0.004142602268824596, -0.004998042968853944, 0.00023825194934454797
 Quasisymmetry objective=0.017506723844104972
 aspect=7.009102528701974
 mean iota=-1.070133473601444

fun#544 - J=2.3e-02, Jf=4.7e-06, ⟨B·n⟩=5.3e-04, , C-C-Sep=0.05
Jf=4.7e-06, J_length=1.4e-06, J_CC=1.2e-08, J_CURVATURE=8.0e-09, J_MSC=6.1e-08, J_ALS=6.7e-07, J_LENGTH_PENALTY=1.2e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.3, 15.4, 10.9, 12.0, 12.0], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.17983482937697623, 0.01596990574314891, -0.011994879667995527, -0.0659421879771, 0.15678747836933205, 0.004690926213437661, 0.0016307566827241994, 0.008963395878933177, 0.01238553440835615, 0.001843311453198088, -0.005236272845269323, 0.0002848344055974793, 0.1500791534396931, 0.014817314552744081, 0.00941957990947685, 0.060199386701601076, 0.15204367068708904, 0.008510787054118056, 0.0012733225480335338, -0.006923521757138966, 0.011719402303479485, -0.00414631158294395, -0.004999077685513206, 0.00023315864459850334
 Quasisymmetry objective=0.017443705876853472
 aspect=7.008796956734788
 mean iota=-1.0702683568727394

fun#545 - J=2.3e-02, Jf=4.7e-06, ⟨B·n⟩=5.3e-04, , C-C-Sep=0.05
Jf=4.7e-06, J_length=1.4e-06, J_CC=1.2e-08, J_CURVATURE=6.5e-09, J_MSC=5.5e-08, J_ALS=6.7e-07, J_LENGTH_PENALTY=1.4e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.2, 16.1, 10.9, 12.0, 12.0], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.17994988691774189, 0.016007301390959478, -0.01197841429306505, -0.06587795088633773, 0.1567746170524858, 0.00467162427421576, 0.001626987795734483, 0.00896926345330511, 0.012383902934093772, 0.0018436122549670404, -0.005235272699672737, 0.0002802033889472445, 0.1502201047260817, 0.014844073384659554, 0.009404477386459194, 0.06013559371827081, 0.1519887513992848, 0.008492398773690596, 0.001273904763580031, -0.006933025401394158, 0.01172679959862118, -0.004150608457220548, -0.004999970676661976, 0.00022904810681682487
 Quasisymmetry objective=0.017375767005694005
 aspect=7.009256715635906
 mean iota=-1.0705149366450235

fun#546 - J=2.3e-02, Jf=4.7e-06, ⟨B·n⟩=5.4e-04, , C-C-Sep=0.05
Jf=4.7e-06, J_length=1.4e-06, J_CC=1.2e-08, J_CURVATURE=4.5e-09, J_MSC=4.9e-08, J_ALS=6.7e-07, J_LENGTH_PENALTY=1.2e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.2, 15.9, 11.0, 12.0, 11.9], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.18012603878151667, 0.01606291835369671, -0.011964715528443982, -0.065797164991016, 0.15674551025438033, 0.004654508216587784, 0.001622484994023084, 0.008975835906051449, 0.012380949063633432, 0.0018456192806494862, -0.005236267124557416, 0.0002731011857125611, 0.15035573035342145, 0.014880265624532752, 0.009392889661754647, 0.060066276903882734, 0.15195111077290258, 0.00847731089363494, 0.0012672481022573856, -0.006944598793821252, 0.011735830401485509, -0.004153378816292012, -0.0050038820531262025, 0.00022335983150029544
 Quasisymmetry objective=0.017290132180621833
 aspect=7.009479275936406
 mean iota=-1.0707435165356685

fun#547 - J=2.3e-02, Jf=4.7e-06, ⟨B·n⟩=5.3e-04, , C-C-Sep=0.05
Jf=4.7e-06, J_length=1.4e-06, J_CC=1.3e-08, J_CURVATURE=3.2e-09, J_MSC=7.2e-08, J_ALS=6.7e-07, J_LENGTH_PENALTY=8.2e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.2, 15.8, 11.2, 11.8, 11.9], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.18034708544991923, 0.01613120085890243, -0.011939062134818615, -0.06570341698626612, 0.1567367365793653, 0.004629087385925837, 0.0016189388869912156, 0.008982958159237046, 0.012378089255903165, 0.0018480308069398009, -0.005238323186805562, 0.00026559248446248623, 0.150598185453527, 0.014921961211418974, 0.0093702274985478, 0.059947285414879536, 0.15186084044482473, 0.008460932709571536, 0.0012612475445158537, -0.006958785300680399, 0.011739087486529003, -0.0041535120129866055, -0.0050025777197807725, 0.00021587228324073635
 Quasisymmetry objective=0.01719391063154962
 aspect=7.009926926737492
 mean iota=-1.0711583893125605

fun#548 - J=2.3e-02, Jf=4.7e-06, ⟨B·n⟩=5.3e-04, , C-C-Sep=0.05
Jf=4.7e-06, J_length=1.4e-06, J_CC=1.3e-08, J_CURVATURE=6.6e-09, J_MSC=8.5e-08, J_ALS=6.7e-07, J_LENGTH_PENALTY=5.3e-09
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.3, 16.2, 11.4, 11.7, 11.8], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.18056399434467907, 0.0161977949971426, -0.011917936465310969, -0.06561457525701025, 0.1567368768794831, 0.00460734025352925, 0.0016151288558225966, 0.00898969280649303, 0.012376035406693627, 0.001851224642163641, -0.00523933171073211, 0.0002589168114973323, 0.15085217144306165, 0.014963895811190094, 0.009354633346072547, 0.059818450369537, 0.15175859298651986, 0.008456308778254368, 0.0012551500306965217, -0.006974749277204368, 0.011741719159014284, -0.004152678082250794, -0.005001346791444223, 0.00020825081177961444
 Quasisymmetry objective=0.017100702987527507
 aspect=7.010443217204658
 mean iota=-1.071580326837239

fun#549 - J=2.3e-02, Jf=4.7e-06, ⟨B·n⟩=5.3e-04, , C-C-Sep=0.05
Jf=4.7e-06, J_length=1.4e-06, J_CC=1.3e-08, J_CURVATURE=9.0e-09, J_MSC=5.6e-08, J_ALS=6.7e-07, J_LENGTH_PENALTY=1.1e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.4, 15.8, 11.5, 11.6, 11.7], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.18078855768856034, 0.01625514682253987, -0.011895953560284275, -0.06552860784190068, 0.1567251443373202, 0.004588174589151717, 0.0016148832695676565, 0.008997754428450586, 0.01237123515106615, 0.0018516158617984879, -0.005245817803654015, 0.0002555314502107477, 0.15109101665155406, 0.015004535808424571, 0.009342640282225534, 0.05970786564466411, 0.1517152526601345, 0.008461121582977313, 0.0012484428853078487, -0.006990574207224027, 0.01174020966460712, -0.004150765012747649, -0.004993129625532668, 0.0002040652824560288
 Quasisymmetry objective=0.017025078121013656
 aspect=7.009931249351549
 mean iota=-1.0718950897936856

fun#550 - J=2.3e-02, Jf=4.7e-06, ⟨B·n⟩=5.4e-04, , C-C-Sep=0.05
Jf=4.7e-06, J_length=1.4e-06, J_CC=1.4e-08, J_CURVATURE=1.1e-08, J_MSC=1.0e-07, J_ALS=6.8e-07, J_LENGTH_PENALTY=1.6e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.5, 16.0, 11.8, 11.3, 11.5], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.18119905084707386, 0.016345481834278038, -0.011857321715888259, -0.06541422452044486, 0.15669799233923326, 0.004561122731273756, 0.0016110455961712547, 0.00900738167540209, 0.012363145201361437, 0.0018563663945756978, -0.0052535887416115794, 0.00024093338035706028, 0.15145338211421047, 0.015083769881495703, 0.009309974246793584, 0.05959694214826707, 0.1516718745247656, 0.008428481155332701, 0.0012371275029211969, -0.007011621927731176, 0.011749121994101202, -0.004149667451580796, -0.004989062800311301, 0.00019657951753168366
 Quasisymmetry objective=0.016897110082435
 aspect=7.009475552783475
 mean iota=-1.0729093299961336

fun#551 - J=2.2e-02, Jf=4.7e-06, ⟨B·n⟩=5.4e-04, , C-C-Sep=0.05
Jf=4.7e-06, J_length=1.4e-06, J_CC=1.5e-08, J_CURVATURE=1.5e-08, J_MSC=1.1e-07, J_ALS=6.7e-07, J_LENGTH_PENALTY=2.0e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.4, 16.5, 11.9, 11.2, 11.4], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.18143364178826088, 0.016407373909740758, -0.011827644903972336, -0.06535402376977989, 0.15669537473475684, 0.004537458392514372, 0.0016096250720977713, 0.009015508790808415, 0.012355225887492613, 0.0018585064543417307, -0.005256216909415243, 0.00023523377233188253, 0.15167542830729638, 0.015131723230709543, 0.009278968442525291, 0.05952881634022373, 0.15161983613933191, 0.008403796327896541, 0.0012327437935466116, -0.00702055690973582, 0.011757497451185551, -0.004149275539969268, -0.004980359006624118, 0.00019155130389244347
 Quasisymmetry objective=0.016811884259024697
 aspect=7.009591191656856
 mean iota=-1.073623142431089

fun#552 - J=2.2e-02, Jf=4.7e-06, ⟨B·n⟩=5.4e-04, , C-C-Sep=0.05
Jf=4.7e-06, J_length=1.4e-06, J_CC=1.5e-08, J_CURVATURE=1.3e-08, J_MSC=9.2e-08, J_ALS=6.7e-07, J_LENGTH_PENALTY=1.8e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.5, 16.3, 12.0, 11.1, 11.3], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.18154022661694788, 0.016446753722522963, -0.011808284183208373, -0.06532397098008834, 0.15670813586489085, 0.004519557366506296, 0.0016040538711480205, 0.009021378543697549, 0.012349381403027432, 0.0018580458335385145, -0.005259610146732638, 0.00023153138825714428, 0.1517988347480442, 0.015161217554198738, 0.009264180831513936, 0.059488218839845716, 0.15157995176316041, 0.008387252391176239, 0.0012292954219274555, -0.007026835842157977, 0.011764687402988177, -0.004152502937859501, -0.004978621506744901, 0.00019059174928250306
 Quasisymmetry objective=0.016759182688720294
 aspect=7.0095321906512265
 mean iota=-1.07400163571371

fun#553 - J=2.2e-02, Jf=4.8e-06, ⟨B·n⟩=5.4e-04, , C-C-Sep=0.05
Jf=4.8e-06, J_length=1.4e-06, J_CC=1.6e-08, J_CURVATURE=1.8e-08, J_MSC=8.2e-08, J_ALS=6.7e-07, J_LENGTH_PENALTY=2.0e-08
 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[16.5, 16.6, 11.9, 11.1, 11.0], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
 surface dofs=0.18168870990971572, 0.016505330976300855, -0.011785096261746859, -0.06528289920621788, 0.15671191099484005, 0.004500382701764031, 0.001601638274216039, 0.009027741492665655, 0.01234313035721989, 0.0018613797878410554, -0.005260649456774011, 0.00022177499220134216, 0.15198325298836607, 0.015196982110305702, 0.009245804513829727, 0.059436310761193566, 0.1515306698747904, 0.008365179383143911, 0.0012216501532061907, -0.007034897023107994, 0.011773689100118478, -0.004154253886420781, -0.00497727902595805, 0.00018477629397070528
 Quasisymmetry objective=0.01668382728785322
 aspect=7.009742957340161
 mean iota=-1.0745814293986167

