
Aspect ratio at max_mode 3: 6.000164613385855
Mean iota at 3: 0.41999630252553016
Quasisymmetry objective at max_mode 3: 0.0002308731908214546
Squared flux at max_mode 3: 0.009720398841985436
fun_coils_simple#1 - J=1.5e-02, Jf=1.5e-02, ⟨B·n⟩=1.9e-02, C-C-Sep=0.14 Jf=1.5e-02, J_length=1.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.2e-05, J_ALS=2.4e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.0, 4.0, 4.0])=12.0, curvature=[3.4, 3.8, 4.0], mean squared curvature=[5.1, 5.3, 5.4]
 Quasisymmetry objective=0.0020931870142666125
 aspect=5.980559672569512
 mean iota=0.41599336754418015

fun#28 - J=1.6e-01, Jf=2.3e-05, ⟨B·n⟩=6.4e-04, , C-C-Sep=0.09
Jf=2.3e-05, J_length=1.5e-06, J_CC=5.3e-07, J_CURVATURE=0.0e+00, J_MSC=6.6e-06, J_ALS=1.1e-07, J_LENGTH_PENALTY=8.0e-08
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.7, 3.7, 3.4], mean squared curvature=[5.3, 5.2, 5.1]
 surface dofs=0.04097248894615555, 0.0018182002210521137, 3.531474368610385e-05, 6.920320353373694e-05, 0.0009475803102717412, 0.012984227580510772, 0.18671772796087444, -0.08042067536636596, -0.0016324762661080994, 0.000276343660921822, 6.958502278551896e-06, 0.00015242152185357074, 0.0016040514080594007, 0.02348801344568239, 0.036020873902453836, 0.00023462497057929964, 7.144032240850093e-05, 2.1482879430179367e-05, -4.236866721384866e-05, 3.942092533533972e-05, 0.0021008885230449944, -0.004686481841837981, -0.0010525660351821278, -0.00026375032970398367, -0.0374116860452203, -0.0012601043596906314, -2.2236096643574327e-05, 8.097047912103019e-06, 0.0010696709688601405, 0.013666210147700425, 0.18616483028903244, 0.053349398363659886, 0.001974297029133244, -6.394300289586205e-05, -7.359272615261214e-05, 0.0001400916176228307, 0.0017411563161540311, 0.021664145742584708, -0.023818497218858786, -0.003247132706732528, -0.00015160481229936902, -6.330953164609275e-05, -0.00020523735927900036, -0.00011512923439573255, 0.001473885877341555, 6.77065531789167e-05, 0.0017692052533931828, -1.098078293398223e-05
 Quasisymmetry objective=0.00215532419632838
 aspect=5.980368035627973
 mean iota=0.4161514233587433

fun#29 - J=1.6e-01, Jf=2.3e-05, ⟨B·n⟩=6.3e-04, , C-C-Sep=0.09
Jf=2.3e-05, J_length=1.5e-06, J_CC=5.4e-07, J_CURVATURE=0.0e+00, J_MSC=6.4e-06, J_ALS=1.1e-07, J_LENGTH_PENALTY=8.6e-08
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.7, 3.7, 3.4], mean squared curvature=[5.3, 5.2, 5.1]
 surface dofs=0.040936666223571075, 0.0018264001759251713, 4.2502996993373425e-05, 7.396054591258105e-05, 0.0008919792038370466, 0.013035024887281397, 0.18664361055811932, -0.08035860082854401, -0.0016145410523429565, 0.000281661064567412, 2.1552504150225113e-08, 0.00012904043176769945, 0.0015750887121323087, 0.023479969584813836, 0.03599748120698584, 0.00025427031946188096, 7.879634555382894e-05, 1.767619579590143e-05, -5.1605259795983674e-05, 6.931353441192959e-05, 0.00212106259022098, -0.004675685443739506, -0.0010469767424136716, -0.0002737977510018716, -0.037431948408659495, -0.0012674926732550466, -1.566864713615424e-05, -2.4975876044936474e-06, 0.001057680116943669, 0.01366338295101787, 0.18616256628198344, 0.05334445062486999, 0.0019971867749845607, -6.189725091061e-05, -8.099924794067026e-05, 0.00014422341989901372, 0.0017268195526977874, 0.021594944119084636, -0.02375951780563717, -0.0032342224867679455, -0.00015798912429177968, -6.548988928265101e-05, -0.00019366240530944024, -0.00012416915547523705, 0.0015676802525961548, -8.989339678022382e-06, 0.0017296037748127534, -2.5715560069699026e-05
 Quasisymmetry objective=0.0021066241721054554
 aspect=5.980581940502457
 mean iota=0.41634281047598665

fun#30 - J=1.5e-01, Jf=2.3e-05, ⟨B·n⟩=6.3e-04, , C-C-Sep=0.09
Jf=2.3e-05, J_length=1.5e-06, J_CC=5.5e-07, J_CURVATURE=0.0e+00, J_MSC=6.3e-06, J_ALS=1.1e-07, J_LENGTH_PENALTY=9.4e-08
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.7, 3.7, 3.4], mean squared curvature=[5.3, 5.2, 5.1]
 surface dofs=0.040887078674476156, 0.0018502699110564396, 6.0638785693130834e-05, 6.281766548377165e-05, 0.0008531458182966067, 0.0131016659168295, 0.18650487705480398, -0.08028182926202836, -0.0015635226356135654, 0.00026427155180059166, -9.58885392500138e-07, 0.0001324620019205747, 0.001565233220298884, 0.023476933484114726, 0.035967718569873824, 0.0002750036735571919, 0.0001019876374234193, 1.4600751519900695e-05, -1.4920604210217774e-05, 6.865073783886223e-05, 0.002140012036732062, -0.004666565196824413, -0.001046838556632438, -0.0002869549976053513, -0.037450674238921976, -0.0012635819930136723, -1.2040506942139149e-05, -2.1432325017358256e-05, 0.0009818235821592, 0.013623890706211299, 0.18615425431736907, 0.05332305102076148, 0.0020642301522637917, -7.739945265674807e-05, -7.82739001807696e-05, 0.00018009031717677315, 0.0016722987242023923, 0.021492561989132925, -0.023686385252195227, -0.0032259404732234444, -0.00017834786661531, -6.536218078922655e-05, -0.00016377325872228245, -9.376368917518189e-05, 0.0016933608279285379, -0.0001194329098394367, 0.0017346181156866808, -3.208493366286835e-05
 Quasisymmetry objective=0.002179184078510848
 aspect=5.981596650598212
 mean iota=0.416975947928479

fun#31 - J=1.5e-01, Jf=2.3e-05, ⟨B·n⟩=6.3e-04, , C-C-Sep=0.09
Jf=2.3e-05, J_length=1.5e-06, J_CC=5.6e-07, J_CURVATURE=0.0e+00, J_MSC=6.3e-06, J_ALS=1.1e-07, J_LENGTH_PENALTY=9.6e-08
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.7, 3.7, 3.4], mean squared curvature=[5.3, 5.2, 5.1]
 surface dofs=0.04087968826335792, 0.0018460809270095678, 6.169727922056456e-05, 6.026606561010767e-05, 0.0008474622841509872, 0.013111434146220123, 0.18647731127044198, -0.08026928236962773, -0.0015564748574551021, 0.0002598981376066061, 1.033484978521471e-06, 0.00012780735074449643, 0.001561294360280778, 0.023477567483069835, 0.03596295926309018, 0.00027683145984885795, 0.00010998551668133914, 1.3310960923037794e-05, -1.1332977067729864e-05, 6.778285122441829e-05, 0.0021426338696899742, -0.0046656052363299675, -0.001047418439612944, -0.0002925401506641795, -0.037451677727497336, -0.0012708000381796993, -1.587711778060867e-05, -2.3792113171352788e-05, 0.0009697893086138524, 0.013614630992392155, 0.18615206072819157, 0.05331753621204973, 0.002076238505212312, -7.329519664968117e-05, -7.725090136744534e-05, 0.0001731897499079855, 0.0016685165717787187, 0.02147538477032784, -0.02367611227337072, -0.0032256620865603485, -0.00017939880875503155, -6.604208864565178e-05, -0.00016619876997157535, -8.559030409519149e-05, 0.0017126281058031476, -0.00013678713495187653, 0.0017428278973646073, -3.454455398331949e-05
 Quasisymmetry objective=0.0021535109578382163
 aspect=5.981862464204654
 mean iota=0.4171140686655983

fun#32 - J=1.5e-01, Jf=2.3e-05, ⟨B·n⟩=6.3e-04, , C-C-Sep=0.09
Jf=2.3e-05, J_length=1.5e-06, J_CC=5.6e-07, J_CURVATURE=0.0e+00, J_MSC=6.2e-06, J_ALS=1.1e-07, J_LENGTH_PENALTY=9.7e-08
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.7, 3.7, 3.4], mean squared curvature=[5.3, 5.2, 5.1]
 surface dofs=0.040867074215438434, 0.0018440184759611785, 6.849588438854618e-05, 5.5120723668484126e-05, 0.000837963451835344, 0.013130662311355169, 0.18642332268538123, -0.08023390785783738, -0.001543353026148274, 0.00023343884278563057, 1.5123154376554331e-06, 0.00010802196667665618, 0.0015429214302773201, 0.023477305605623684, 0.03595018771317987, 0.0002738871441446401, 0.00011679769227726988, 1.9993753838278726e-05, -1.0459251305438344e-05, 7.255910344108717e-05, 0.0021512303036563055, -0.004660005094960001, -0.0010400703279911138, -0.00028996845998792523, -0.03744829794316265, -0.0012748649782510892, -2.4206999431278946e-05, -2.1448235160967778e-05, 0.0009547707699739678, 0.013610969813288335, 0.18614509584461486, 0.053308751258786403, 0.0021053088060550475, -5.434399596941952e-05, -7.659121908445972e-05, 0.0001684557471750936, 0.0016714065433586812, 0.021452361937699976, -0.023664251642315885, -0.0032278821427184435, -0.00019566677566818072, -6.053957396902369e-05, -0.0001587149922282733, -7.310547626466846e-05, 0.0017305320863736776, -0.0001537237833188042, 0.001756091510611116, -2.0178999663448783e-05
 Quasisymmetry objective=0.002116364986190166
 aspect=5.982486519620513
 mean iota=0.41716378920545516

fun#33 - J=1.5e-01, Jf=2.3e-05, ⟨B·n⟩=6.2e-04, , C-C-Sep=0.09
Jf=2.3e-05, J_length=1.5e-06, J_CC=5.6e-07, J_CURVATURE=0.0e+00, J_MSC=6.2e-06, J_ALS=1.1e-07, J_LENGTH_PENALTY=9.9e-08
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.7, 3.7, 3.4], mean squared curvature=[5.3, 5.2, 5.1]
 surface dofs=0.040840580647201315, 0.001837041871513441, 6.348829265995475e-05, 6.036159133085414e-05, 0.0008181085581317935, 0.013159348409371906, 0.186319522972321, -0.08015535486459945, -0.0015057086143371813, 0.00019301138330023675, 9.734417760520949e-06, 0.00010104392779711267, 0.0015017389519344341, 0.023473171263264838, 0.03592594136615426, 0.0002745004321964637, 0.00015327783895701714, 1.9418686998148117e-05, -1.816261841526053e-05, 7.057060843386972e-05, 0.002167071382415915, -0.00464980641186774, -0.0010187745273023154, -0.0003066405793689162, -0.03745284912309582, -0.0012795463404415698, -3.047192025940761e-05, -1.696161739404299e-05, 0.0009110606722538483, 0.013642159724743716, 0.18612849706104506, 0.05329530347564118, 0.0021676035649464877, -5.0005465618562756e-05, -6.949726643528311e-05, 0.00015703899354609546, 0.0016674728432466601, 0.021423815834843683, -0.02364064125487735, -0.003244926846556413, -0.00021492891482958435, -6.037710094436438e-05, -0.000168922239411265, -6.814455033398123e-05, 0.0017353959293707072, -0.00016231964202852725, 0.0017553142288714216, -8.585989497828587e-06
 Quasisymmetry objective=0.002093405457404716
 aspect=5.983725709660979
 mean iota=0.4169924024456808

fun#34 - J=1.5e-01, Jf=2.2e-05, ⟨B·n⟩=6.2e-04, , C-C-Sep=0.09
Jf=2.2e-05, J_length=1.5e-06, J_CC=5.6e-07, J_CURVATURE=0.0e+00, J_MSC=6.0e-06, J_ALS=1.1e-07, J_LENGTH_PENALTY=9.9e-08
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.4], mean squared curvature=[5.3, 5.2, 5.1]
 surface dofs=0.04083402287033294, 0.0018545581673049683, 5.4270788527699543e-05, 7.068883549772443e-05, 0.0007215100183739904, 0.013183761487690262, 0.18611622949559742, -0.08003946666692449, -0.0014236194104055007, 0.00016011284280293688, 2.3219193402280948e-05, 9.421885017597714e-05, 0.0014488741853681262, 0.023489143582363984, 0.03587652630605747, 0.0002532119664800544, 0.00020080042198561125, 1.2871325898244483e-05, -1.7945065939738355e-05, 0.0001564892844575149, 0.0021731922333786003, -0.004673460739282645, -0.0010089917612948484, -0.0003489883058018076, -0.03744892078078414, -0.0012796529266077606, -3.137995169289819e-05, -1.7350321202750356e-05, 0.0008413599700032362, 0.013660992883613847, 0.18611105283830526, 0.05328323817882923, 0.0022647609220897854, -5.6693957526667785e-05, -5.8154700001299756e-05, 0.00015504016094060926, 0.0016846908695108149, 0.021343149212861814, -0.023571371641493605, -0.0032737817706271644, -0.00024753737885569555, -6.438639185434622e-05, -0.00018373169064669, -8.25025393018937e-05, 0.0017014222034878897, -0.00016529131289982186, 0.0017906475471721553, -3.492913759122351e-06
 Quasisymmetry objective=0.002148429101576213
 aspect=5.986027271085846
 mean iota=0.41725037427016415

fun#35 - J=1.4e-01, Jf=2.2e-05, ⟨B·n⟩=6.1e-04, , C-C-Sep=0.09
Jf=2.2e-05, J_length=1.5e-06, J_CC=5.3e-07, J_CURVATURE=0.0e+00, J_MSC=5.8e-06, J_ALS=1.1e-07, J_LENGTH_PENALTY=9.6e-08
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.4], mean squared curvature=[5.2, 5.2, 5.2]
 surface dofs=0.04079898369656456, 0.0018797966154728161, 6.256070264064694e-05, 9.025781635284725e-07, 0.0005790440430667541, 0.013178187203286843, 0.18580072635612277, -0.07990352490844191, -0.0012569116198968618, 0.00013721266902820347, 2.6311674757620756e-05, 5.413213501732001e-05, 0.0013070284386273862, 0.023495748311710044, 0.035723353260831946, 0.000227929952070169, 0.00027046925417687916, 5.9617986477976056e-05, -1.9573783009617916e-05, 0.00019991811296401894, 0.002178986633702565, -0.004715784620904208, -0.0009867819393131513, -0.00038726009809187555, -0.037483791260552235, -0.0013408444578361036, -7.427679467623927e-05, -3.107067976649261e-05, 0.0006832517735736731, 0.013631015203897688, 0.18610054946090926, 0.05323346028102347, 0.0023938368730681415, -2.6307005683833132e-05, -6.0289697016394246e-05, 0.00014334685537975407, 0.0016792533276619073, 0.02114492526904301, -0.023414478916661118, -0.0032273480270896254, -0.0002719208643223785, -2.8123109585621185e-05, -0.00015068044642741716, -5.759848188987388e-05, 0.00158816954144757, -0.00016293654560347448, 0.0017117231781586188, -4.963070186433503e-05
 Quasisymmetry objective=0.0021200971524760826
 aspect=5.988615208836727
 mean iota=0.41704232945004394

fun#36 - J=1.4e-01, Jf=2.1e-05, ⟨B·n⟩=6.0e-04, , C-C-Sep=0.09
Jf=2.1e-05, J_length=1.5e-06, J_CC=5.1e-07, J_CURVATURE=0.0e+00, J_MSC=5.6e-06, J_ALS=1.1e-07, J_LENGTH_PENALTY=9.4e-08
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.4], mean squared curvature=[5.2, 5.2, 5.2]
 surface dofs=0.04083569973914952, 0.0018820373796659914, 9.271872149436421e-05, -3.446978730118718e-05, 0.000480512953410341, 0.013237401683667032, 0.185559428905489, -0.0797495268215658, -0.0010728213577891799, 8.034794809900024e-05, 3.0216111076209743e-05, 1.4766528611349565e-05, 0.0012305783715377157, 0.023475935196654887, 0.03565129974473317, 0.00020970083199540202, 0.00034353684188556384, 5.529471428636672e-05, 1.0607480220488736e-06, 0.00017825097936079387, 0.0021729442639085756, -0.0047200894217047755, -0.0010233038413584533, -0.00039383013638212403, -0.03752585673671758, -0.0013794411385615716, -9.429359562327543e-05, -6.636755383957e-05, 0.0005411465463005015, 0.013629757172196718, 0.18606359502318612, 0.05322226528935516, 0.00245881851018564, 2.4326152898175505e-05, -6.149245836731826e-05, 0.00013769180702352923, 0.0017597338002650574, 0.020941573649396063, -0.023191065035498535, -0.0032137599339499704, -0.00031111131013446535, -2.966089300612858e-05, -0.0001452488735335899, -3.2264920535828534e-05, 0.0015325431735910074, -0.00017119710614470625, 0.001645333375737233, -5.5745084229251573e-05
 Quasisymmetry objective=0.0019794359323519048
 aspect=5.990353854168683
 mean iota=0.4172933384272829

fun#37 - J=1.4e-01, Jf=2.1e-05, ⟨B·n⟩=5.9e-04, , C-C-Sep=0.09
Jf=2.1e-05, J_length=1.5e-06, J_CC=4.7e-07, J_CURVATURE=0.0e+00, J_MSC=5.4e-06, J_ALS=1.1e-07, J_LENGTH_PENALTY=9.4e-08
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.4], mean squared curvature=[5.2, 5.2, 5.2]
 surface dofs=0.04085721434778255, 0.0018913819585403056, 0.00010542527900185061, 4.18846444836261e-06, 0.0003416133868302498, 0.013324261419110738, 0.18527955376993419, -0.07961212223414664, -0.0008463493683712811, -6.696700899438061e-05, 1.360102123315265e-05, 1.7254436925785643e-05, 0.0011631144127550496, 0.023384679795355884, 0.03554054381425178, 0.00017329610234016415, 0.0004454722988279213, 1.4073247687252956e-05, -2.2063671061435595e-05, 0.0002150318969457115, 0.0022161689489208387, -0.004644772028409589, -0.0010551495385095091, -0.00035394877817928276, -0.0375400342424452, -0.0014459658726979875, -5.7789874910732965e-05, -8.53171441885792e-05, 0.00038559942232962074, 0.01355135777964562, 0.1859712229134864, 0.053136986732131235, 0.002568777332711751, 0.00010225200428002312, -7.6229873140803e-05, 9.823213097556887e-05, 0.0017357046715980548, 0.020677460038226434, -0.0229694816104563, -0.003161543525740861, -0.0003492041931173082, -6.37315350332241e-05, -0.00018033905964107627, -8.491934539679252e-05, 0.0014815798225481795, -0.00020784180959386152, 0.0016017513480954223, -1.9755210956346694e-05
 Quasisymmetry objective=0.0019691991963943596
 aspect=5.993212939805685
 mean iota=0.41732523500848717

fun#38 - J=1.4e-01, Jf=2.1e-05, ⟨B·n⟩=6.1e-04, , C-C-Sep=0.09
Jf=2.1e-05, J_length=1.5e-06, J_CC=4.5e-07, J_CURVATURE=0.0e+00, J_MSC=5.0e-06, J_ALS=1.1e-07, J_LENGTH_PENALTY=9.6e-08
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.6, 3.4], mean squared curvature=[5.2, 5.2, 5.2]
 surface dofs=0.04093211942249786, 0.0018963350433228252, 3.4717519342754646e-05, -5.571493981551736e-05, 0.00011278905609365207, 0.013477624637997367, 0.18492302514912845, -0.07951264971132901, -0.0006085938083978818, -0.0001611931487716795, 1.3330245870025207e-05, 5.3082402165672174e-05, 0.0010375273358044531, 0.02321304012027233, 0.03543203497236442, 0.00010136521658234868, 0.0005939527955826967, 0.00010233366035218553, -9.799835062809556e-05, 0.00020136854962768126, 0.002253474547584982, -0.004462745101856247, -0.0010297474663162538, -0.00039802156098598003, -0.03752721959296132, -0.0014965791582827897, -6.777015808609208e-05, -5.643072761570167e-05, 0.00018075821402008753, 0.0134867423130169, 0.1857637027485213, 0.053108187520483796, 0.002714085188196674, 0.00014912160390445064, -7.580592692985934e-05, 9.86400858961042e-05, 0.0017989961050053718, 0.02039525250734956, -0.02278494377941005, -0.0031246042587785563, -0.00036873449094220574, 1.1889037986258949e-06, -0.00014259268758672422, -0.0001632843573157854, 0.0014445211330714153, -0.0002684613256891965, 0.0016173248159308269, 7.95490522819082e-06
 Quasisymmetry objective=0.0020734436640400793
 aspect=6.000806254527049
 mean iota=0.4176415935230316

fun#39 - J=1.3e-01, Jf=2.0e-05, ⟨B·n⟩=6.0e-04, , C-C-Sep=0.09
Jf=2.0e-05, J_length=1.5e-06, J_CC=4.5e-07, J_CURVATURE=0.0e+00, J_MSC=4.7e-06, J_ALS=1.1e-07, J_LENGTH_PENALTY=1.0e-07
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.6, 3.4], mean squared curvature=[5.2, 5.2, 5.2]
 surface dofs=0.04097431829871539, 0.0019225409867776237, 2.3158690446363302e-05, -8.46250760258193e-05, -7.619603791543265e-05, 0.01359689712364455, 0.1846476577693697, -0.07945306417209085, -0.0004576280279579929, -0.0002287412358523394, 5.763404820022754e-05, 1.5680818077765658e-05, 0.0008857471973941556, 0.02308134208783077, 0.035336829950191787, 5.1707418215566546e-05, 0.0006709397319628493, 8.869445202359538e-05, -4.0707500288645473e-05, 0.00017480021615325834, 0.002270250631215556, -0.004322101754260779, -0.0009996730429141186, -0.000418325354553931, -0.03752048613794299, -0.001543540120175397, -8.035073969927971e-05, -9.221119865663902e-05, 4.0189701818986e-05, 0.013442896479550747, 0.18559632966476222, 0.053074582420316624, 0.0028377288575936565, 0.00019027587124490665, -4.324942968702108e-05, 0.00011751341189831104, 0.0018391693200564962, 0.02021018980576296, -0.022671132007361695, -0.0030794742068235687, -0.0003913694296522423, -3.934467499047001e-06, -0.00015279635213480866, -0.00021645812669646226, 0.0013747800004232978, -0.0002906029249814119, 0.0016148578449466486, 1.4761220802174145e-05
 Quasisymmetry objective=0.0019371081313627725
 aspect=6.007044888536421
 mean iota=0.4175876322116871

fun#40 - J=1.3e-01, Jf=2.0e-05, ⟨B·n⟩=5.9e-04, , C-C-Sep=0.09
Jf=2.0e-05, J_length=1.5e-06, J_CC=4.6e-07, J_CURVATURE=0.0e+00, J_MSC=4.4e-06, J_ALS=1.1e-07, J_LENGTH_PENALTY=1.2e-07
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.4], mean squared curvature=[5.2, 5.2, 5.2]
 surface dofs=0.040990801091267334, 0.00193527995973659, 7.005947480494661e-05, -5.141483866552776e-05, -0.0003317122487989379, 0.01379804407687461, 0.18428346638615917, -0.07930709494304591, -0.0002155072628131704, -0.0003576878569663733, 3.439864541169583e-05, 2.6271861044845148e-05, 0.0007489062748030257, 0.022976514546866868, 0.03518552970320106, 2.6571217765636283e-05, 0.0007397414797253558, 8.792282839225143e-05, -4.424557020931112e-05, 8.946058238791627e-05, 0.0021533956105276838, -0.004230432561238942, -0.0010254063865377011, -0.00043245060906694143, -0.03748289025359257, -0.0016300457434623673, -0.00010512513024525801, -7.822974970470015e-05, -0.00017782068893113474, 0.01333387489534438, 0.18535820086750332, 0.05295971291142532, 0.0029849222235952314, 0.00024286325252155394, -6.095089578186613e-05, 7.740290309586357e-05, 0.0019031616657463402, 0.01998736810240198, -0.022475928105954463, -0.0030181172332416706, -0.0004645991795529178, -7.259571552604588e-06, -0.00012579343660681843, -0.00030641163468704926, 0.0012008808764652306, -0.0001983158782628535, 0.0016027929348417683, 5.130869459828082e-06
 Quasisymmetry objective=0.0019373078536407732
 aspect=6.014165971665062
 mean iota=0.41703065013090745

fun#41 - J=1.3e-01, Jf=2.2e-05, ⟨B·n⟩=6.2e-04, , C-C-Sep=0.09
Jf=2.2e-05, J_length=1.5e-06, J_CC=4.0e-07, J_CURVATURE=0.0e+00, J_MSC=3.7e-06, J_ALS=1.1e-07, J_LENGTH_PENALTY=1.1e-07
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.6, 3.4], mean squared curvature=[5.2, 5.1, 5.2]
 surface dofs=0.040985096668750685, 0.0019446224147554095, 0.00011228347121168382, -4.1203240217984276e-05, -0.0006484754409063302, 0.014078470546306393, 0.18389955170435984, -0.07927122462908084, 0.00013811757394686697, -0.0005407135389481311, 2.1773734845701795e-05, 2.2176788023657235e-05, 0.0005749584798138772, 0.02276554819530782, 0.035088823348119004, 3.2996542239908553e-06, 0.0008569124729214422, 7.979001319254183e-05, -4.971753999166954e-05, 6.991725491561928e-06, 0.0019971624991750874, -0.0044766910492782695, -0.0008753867869064122, -0.00042211304950650664, -0.03730873636948363, -0.0017201651733185774, -0.00011621280698277443, -8.785071712424888e-05, -0.0004754848399365015, 0.013261322276802382, 0.1847866505806113, 0.052832668270135996, 0.003164747467107837, 0.00033906910222569774, -7.128353812626126e-05, 4.753272162481328e-05, 0.0020255359125941905, 0.01972124374089213, -0.022162527929106883, -0.002954689122880426, -0.0005423507821007089, -1.571992338130073e-05, -0.00011956447016466188, -0.00042633068128379337, 0.0009063974145066813, -0.00036749544128279293, 0.0014963427135746593, 1.8344803380806337e-05
 Quasisymmetry objective=0.0020521321220695722
 aspect=6.027151825273775
 mean iota=0.42003022348253954

fun#42 - J=1.3e-01, Jf=2.0e-05, ⟨B·n⟩=5.9e-04, , C-C-Sep=0.09
Jf=2.0e-05, J_length=1.5e-06, J_CC=4.4e-07, J_CURVATURE=0.0e+00, J_MSC=4.2e-06, J_ALS=1.1e-07, J_LENGTH_PENALTY=1.2e-07
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.6, 3.4], mean squared curvature=[5.2, 5.2, 5.2]
 surface dofs=0.0409891164534576, 0.0019380389862488398, 8.252912280482007e-05, -4.8399135534769526e-05, -0.00042525918516295375, 0.013880860002917642, 0.18417008818060265, -0.07929650167317916, -0.00011107429545656096, -0.00041173925009516647, 3.0670239666504215e-05, 2.5062498515157077e-05, 0.0006975357755974427, 0.022914211677228048, 0.03515697025099744, 1.9698627995220686e-05, 0.0007743445766675874, 8.552103435524223e-05, -4.5861559761665913e-05, 6.510576749679449e-05, 0.002107256635767325, -0.004303157952583981, -0.0009811023945028392, -0.0004293977069291471, -0.03743145889186806, -0.0016566599359568732, -0.00010839955800717292, -8.107102687762263e-05, -0.0002657272705219256, 0.013312448557439911, 0.18518940986006013, 0.05292219391531023, 0.003038028458886023, 0.0002712748947967979, -6.40023457607373e-05, 6.858160051122928e-05, 0.001939301394628063, 0.019908775894306553, -0.022383374339827202, -0.002999385557493052, -0.0004875608884792269, -9.758094151997703e-06, -0.00012395388977215824, -0.00034182629049407816, 0.0011139136202861987, -0.0002482782167234178, 0.0015713559108347821, 9.033226382677185e-06
 Quasisymmetry objective=0.0019503511906752962
 aspect=6.018001835484959
 mean iota=0.4179105627384914

fun#43 - J=1.2e-01, Jf=1.9e-05, ⟨B·n⟩=5.9e-04, , C-C-Sep=0.09
Jf=1.9e-05, J_length=1.5e-06, J_CC=4.2e-07, J_CURVATURE=0.0e+00, J_MSC=3.9e-06, J_ALS=1.1e-07, J_LENGTH_PENALTY=1.1e-07
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.6, 3.4], mean squared curvature=[5.2, 5.1, 5.2]
 surface dofs=0.04104904136991529, 0.0019405392712183835, 8.546350090237912e-05, -5.831799491296813e-05, -0.000517915648473799, 0.013942700475329067, 0.18407290473639124, -0.07925899587176943, -1.960708424521053e-05, -0.0004568209482854951, 3.171506783958657e-05, 2.1064661588988814e-05, 0.0006480796682955364, 0.022862111764743624, 0.035183184627524365, -3.84340289245102e-05, 0.000815051215989688, 8.781760140156549e-05, -4.941113017128929e-05, 4.818416302902374e-05, 0.002068137603328255, -0.00433337484740519, -0.0009035455446535004, -0.00043702564496839733, -0.037455912434306446, -0.001676725777968662, -0.00010805674126069303, -8.913510823632366e-05, -0.00035207983454985125, 0.01327832890729454, 0.18504706731869192, 0.052820183960902906, 0.003105338580986795, 0.0002991420729097307, -6.364628785030692e-05, 6.855828087065425e-05, 0.0019690110144185606, 0.019815300116348217, -0.02227984660753668, -0.0029377759548762476, -0.0005037999852424271, -8.209107221385391e-06, -0.00012427413867115606, -0.0003823538323519272, 0.0010401338090123128, -0.0002538431941381129, 0.0015462315242615848, 1.5844012732224525e-05
 Quasisymmetry objective=0.0019691596245083654
 aspect=6.020538393797279
 mean iota=0.41808562077360795

fun#44 - J=1.2e-01, Jf=1.9e-05, ⟨B·n⟩=5.9e-04, , C-C-Sep=0.09
Jf=1.9e-05, J_length=1.5e-06, J_CC=4.1e-07, J_CURVATURE=0.0e+00, J_MSC=3.4e-06, J_ALS=1.1e-07, J_LENGTH_PENALTY=6.3e-08
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.6, 3.4], mean squared curvature=[5.2, 5.1, 5.1]
