
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 1.4950781826898709e-05
fun_coils_simple#1 - J=1.1e-02, Jf=1.9e-05, ⟨B·n⟩=6.8e-04, C-C-Sep=0.11 Jf=1.9e-05, J_length=4.4e-06, J_CC=3.5e-08, J_CURVATURE=4.1e-06, J_MSC=2.0e-03, J_ALS=1.1e-06, J_LENGTH_PENALTY=9.0e-03 Coil lengths=sum([4.5, 4.5, 4.4, 4.2, 4.3, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[6.9, 6.2, 7.8, 11.1, 8.3, 9.1, 11.2, 8.9, 10.2, 9.8], mean squared curvature=[12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0]
 aspect=7.003288183663007
 mean iota=0.4682219025168475

fun#12 - J=3.0e-02, Jf=4.8e-06, ⟨B·n⟩=3.6e-04, , C-C-Sep=0.12
Jf=4.8e-06, J_length=4.0e-06, J_CC=6.6e-10, J_CURVATURE=0.0e+00, J_MSC=1.5e-10, J_ALS=6.6e-07, J_LENGTH_PENALTY=8.2e-10
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.4, 5.9, 6.1, 6.0, 8.7, 3.2, 4.4, 6.8, 7.2, 6.7], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 3.7, 5.1, 10.0, 10.0, 10.0]
 surface dofs=0.1787434160373726, -0.20586261988203736, -9.36566493119732e-05, 0.0007914382675222885, -0.005754096402682118, -0.0442908182133847, 0.13227356209783891, 0.01161865174540602, 0.08601924636497257, 4.317868729283366e-05, -3.85828647310042e-05, 0.002829611805022899, -0.003728566361586651, -0.0023631043740380314, 0.01228316758210393, -0.00023439678565495952, -0.00036552385621637924, -0.00032569404075857134, -3.837778259229362e-05, -0.00033193351439087025, -0.00013751188229662535, -0.00040447096337254855, 0.00024340456161352334, 0.0003053761671394193, -0.2338710370023507, 0.17386654319098663, 0.00011509849703924913, -0.0004065651559918814, -0.005628424189510356, -0.04936002906739967, 0.17530731774182404, 0.03212123117621702, -0.07763969978487006, -8.679705170519616e-05, -0.0001856855041004711, 0.0005660462334649249, -0.011203572068223562, -0.00015975203051023766, -0.005422973970580805, -0.01101106375238369, 0.00016915035757134267, 0.0002788650188016741, 5.5933460426595255e-05, 0.00017952718337765043, 0.00038470742256602647, 3.1848486759668804e-05, 0.0006586476889930378, 8.008582167283953e-05
 aspect=7.004471699417282
 mean iota=0.4682360191019929

fun#13 - J=3.0e-02, Jf=4.8e-06, ⟨B·n⟩=3.5e-04, , C-C-Sep=0.12
Jf=4.8e-06, J_length=4.0e-06, J_CC=6.7e-10, J_CURVATURE=0.0e+00, J_MSC=1.2e-10, J_ALS=6.6e-07, J_LENGTH_PENALTY=7.8e-10
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.4, 5.9, 6.1, 6.0, 8.7, 3.2, 4.4, 6.8, 7.2, 6.7], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 3.7, 5.1, 10.0, 10.0, 10.0]
 surface dofs=0.17872690776772202, -0.20587330388904415, -8.624533176207923e-05, 0.0007261119049813011, -0.005804088097842375, -0.04433819926919224, 0.13221347880820755, 0.011612824758504033, 0.08600786224661111, 3.172837811909554e-05, -4.976112983422104e-05, 0.0028106730266244883, -0.0037803384332590817, -0.002390084422845609, 0.012253796431560236, -0.00024731436302521796, -0.00038368949443395227, -0.0003192828747858426, -3.451304170221058e-05, -0.0003377165120795723, -0.00011600245000361302, -0.0004197638762381598, 0.00020074092752966533, 0.0002871729170175227, -0.2338812006020463, 0.17388656780317194, 0.00016232089107109712, -0.00043009921768689523, -0.005678822690470675, -0.049324099683659736, 0.17531075965501255, 0.032131605410279374, -0.07763321082612304, -9.126996846654079e-05, -0.0002213684417978735, 0.0005650789475611223, -0.011187826762154436, -0.000172569305575475, -0.005396050878220095, -0.011022600021018026, 0.00017814135083134045, 0.0003041703828549556, 3.805014647789942e-05, 0.00019121284495586622, 0.0003981417863906305, 6.38299531853537e-05, 0.0006829974220780376, 9.592877219999083e-05
 aspect=7.0057681294649035
 mean iota=0.4681989284289346

fun#14 - J=3.0e-02, Jf=4.8e-06, ⟨B·n⟩=3.5e-04, , C-C-Sep=0.12
Jf=4.8e-06, J_length=4.0e-06, J_CC=6.8e-10, J_CURVATURE=0.0e+00, J_MSC=1.2e-10, J_ALS=6.6e-07, J_LENGTH_PENALTY=7.7e-10
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.4, 5.9, 6.1, 6.0, 8.7, 3.2, 4.4, 6.8, 7.2, 6.7], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 3.7, 5.1, 10.0, 10.0, 10.0]
 surface dofs=0.1787154471216815, -0.205879788408433, -9.4128601102756e-05, 0.0006975018312300506, -0.005861066342684865, -0.04438019880389252, 0.13214904088193327, 0.011596245453387877, 0.08599198417811546, 3.5959386518301116e-05, -9.801108014794726e-05, 0.002785803722591909, -0.003821410984072211, -0.00241729334720516, 0.012202114458740658, -0.00025709024585892287, -0.0004037141333303183, -0.0002978530369970039, -4.528260545716054e-05, -0.00031393724010619575, -8.854089104218686e-05, -0.00043513741301781487, 0.0001633132844018408, 0.00028205312197524977, -0.2338863285868901, 0.17390556617156003, 0.00019905759785162377, -0.00045322772586809415, -0.005710289699069898, -0.04928416634052548, 0.17533046804879618, 0.03214083507810801, -0.07761498999631798, -9.480101320780056e-05, -0.00021418797884104347, 0.0005693239689545637, -0.011167949708746064, -0.00018315664203522635, -0.005370489479871501, -0.01101911506794245, 0.0001706566352143814, 0.00031796782326176155, 2.6318668421764676e-05, 0.00019938034591396818, 0.00040605386135714855, 8.694277900300114e-05, 0.0007031049566503074, 0.00011112091505371658
 aspect=7.006529510460643
 mean iota=0.468133392971751

fun#15 - J=2.9e-02, Jf=4.7e-06, ⟨B·n⟩=3.5e-04, , C-C-Sep=0.12
Jf=4.7e-06, J_length=4.0e-06, J_CC=6.9e-10, J_CURVATURE=0.0e+00, J_MSC=1.5e-10, J_ALS=6.6e-07, J_LENGTH_PENALTY=7.9e-10
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.4, 5.9, 6.1, 6.0, 8.7, 3.2, 4.4, 6.8, 7.2, 6.7], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 3.7, 5.1, 10.0, 10.0, 10.0]
 surface dofs=0.17869933279992625, -0.2058832434346899, -0.00010331467183736967, 0.0006861471234839664, -0.005903998171479266, -0.04443223248825843, 0.13208042131958378, 0.01157132492258257, 0.08596842898561327, 5.810747309433972e-05, -0.00010178541079484657, 0.002774747942341146, -0.0038501147927763953, -0.00243854750798695, 0.012135966516650862, -0.0002688878714232236, -0.0004057592426590746, -0.00029929714416227567, -6.054121349132145e-05, -0.00027320335946313734, -6.777230589204967e-05, -0.00044432979124682455, 0.0001316153120222861, 0.00028321877316552754, -0.2338953283160124, 0.1739205724668099, 0.00021331315407624828, -0.00047529899607133265, -0.005751178836438386, -0.04924519537497249, 0.17535683148502276, 0.03214264728419585, -0.07759199301903746, -9.48049248997107e-05, -0.0002338760175536287, 0.0005653087039992076, -0.011146250439762936, -0.00019663659561794232, -0.005346379919491979, -0.011010305363813332, 0.00016455527473863458, 0.0003191622604371184, 3.3015293999609585e-05, 0.0002053055986156344, 0.0004198210684339336, 0.00010045683447259775, 0.000721386546837198, 0.00012099002134915453
 aspect=7.006834362423476
 mean iota=0.46803360658022986

fun#16 - J=2.9e-02, Jf=4.7e-06, ⟨B·n⟩=3.5e-04, , C-C-Sep=0.12
Jf=4.7e-06, J_length=4.0e-06, J_CC=6.8e-10, J_CURVATURE=0.0e+00, J_MSC=2.0e-10, J_ALS=6.6e-07, J_LENGTH_PENALTY=7.7e-10
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.4, 5.9, 6.1, 6.0, 8.7, 3.2, 4.4, 6.8, 7.2, 6.7], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 3.7, 5.1, 10.0, 10.0, 10.0]
 surface dofs=0.17866857806777484, -0.20589551306087508, -9.855749732485735e-05, 0.0006666773407708168, -0.0059650694136566835, -0.044494236869237445, 0.13198132321036415, 0.01154297055961413, 0.08594986413785004, 4.851296150043369e-05, -0.00011714352503921249, 0.0027760670708508153, -0.003864225197999681, -0.0024659897858701684, 0.012041699014696487, -0.00028422500155501234, -0.00040544743146418374, -0.0003076714966108071, -7.144474979452016e-05, -0.0002707159542193363, -5.349115347753798e-05, -0.0004318145697542083, 0.00012072290823861217, 0.00026745459892366845, -0.23391689539027785, 0.1739296315877147, 0.00020541438608326443, -0.0005055303717178681, -0.005792071993369879, -0.04920116332948469, 0.17539018677551732, 0.03214908280074098, -0.07755000837673502, -9.731558440880004e-05, -0.00023601907753777011, 0.0005607896709300109, -0.011129967301939872, -0.0002221702923964309, -0.005319102796268665, -0.011000453109645819, 0.0001693835516085154, 0.00031099493289973173, 3.555476858334157e-05, 0.0002277917639793786, 0.0004330411848734696, 8.495659526999082e-05, 0.0007498315216479457, 0.00010480498996230424
 aspect=7.007479114589092
 mean iota=0.46801633075769

fun#17 - J=2.9e-02, Jf=4.6e-06, ⟨B·n⟩=3.5e-04, , C-C-Sep=0.12
Jf=4.6e-06, J_length=4.0e-06, J_CC=6.7e-10, J_CURVATURE=0.0e+00, J_MSC=2.6e-10, J_ALS=6.6e-07, J_LENGTH_PENALTY=7.4e-10
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.4, 5.9, 6.1, 6.0, 8.7, 3.2, 4.4, 6.8, 7.2, 6.7], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 9.9, 3.7, 5.1, 10.0, 10.0, 10.0]
 surface dofs=0.17864041414861742, -0.20593872386096757, -0.00011233090851215164, 0.00065339865960776, -0.006020506713997983, -0.04455389441309576, 0.13185917195117755, 0.011498001080706364, 0.08592351126578833, 6.234558603413142e-05, -0.00011938878262833026, 0.002760749546780774, -0.003880155957468883, -0.0024838655018013293, 0.011935646180906185, -0.00030704145176523186, -0.00044205024648769065, -0.0003344393603799237, -6.6555359100094e-05, -0.0002778801491641877, -2.4851454233001476e-05, -0.00039563514228588173, 0.0001267823222095264, 0.00025383827073423434, -0.23392623085934192, 0.1739486889228695, 0.0002327032949685555, -0.0005267133989231721, -0.005863386582883896, -0.04916782670838975, 0.17542230439274126, 0.03214504442371924, -0.07750020418992631, -9.695424270582482e-05, -0.00021968047204420004, 0.0005603329331735957, -0.011113753208814863, -0.0002767475961846165, -0.005274489662438939, -0.010984390577880865, 0.00017816630795993547, 0.00028378342819801824, 2.759797194031273e-05, 0.00028416001746348947, 0.00046649694013853, 5.9741079651800695e-05, 0.0007938360552051857, 9.355125371524772e-05
 aspect=7.008285175641142
 mean iota=0.46816364332906685

fun#18 - J=2.9e-02, Jf=4.6e-06, ⟨B·n⟩=3.5e-04, , C-C-Sep=0.12
Jf=4.6e-06, J_length=4.0e-06, J_CC=6.6e-10, J_CURVATURE=0.0e+00, J_MSC=3.2e-10, J_ALS=6.6e-07, J_LENGTH_PENALTY=7.0e-10
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.4, 5.9, 6.1, 6.0, 8.7, 3.2, 4.4, 6.8, 7.2, 6.7], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 9.9, 3.7, 5.1, 10.0, 10.0, 10.0]
 surface dofs=0.17860794068921143, -0.2059601241908231, -0.00013420636681855014, 0.0006428190264513797, -0.006096995987967436, -0.044594987738087254, 0.13174938689792662, 0.011448399380865637, 0.08589902762614066, 8.437920899337682e-05, -0.00012829090425531085, 0.0027595669804795307, -0.0038950292417891928, -0.0024991331515730464, 0.011843386613364678, -0.0003395640660417853, -0.00046748155643690356, -0.0003520569066347332, -0.0001003818839464037, -0.0002938924693144942, 2.7067963719867936e-05, -0.0003419787008482688, 0.00012998692060152398, 0.00025490131061589876, -0.2339386395554117, 0.17399371103039385, 0.00025252953154170804, -0.0005406690714495552, -0.005918459348279129, -0.04915231069269566, 0.17544299942327993, 0.03213627391314716, -0.07744360611608207, -0.00010380025249513651, -0.0002231819590071232, 0.0005540040150197429, -0.011106915665013907, -0.00033829284435456773, -0.0052296317199739374, -0.010966863954343478, 0.00021726680310967897, 0.0002673763405102478, 1.5101067617902744e-05, 0.0003505641361119628, 0.0004971440434170828, 3.467357063603317e-05, 0.0008344430545096802, 9.977573633105688e-05
 aspect=7.008916516132153
 mean iota=0.46832262339904074

fun#19 - J=2.8e-02, Jf=4.5e-06, ⟨B·n⟩=3.5e-04, , C-C-Sep=0.12
Jf=4.5e-06, J_length=4.0e-06, J_CC=6.4e-10, J_CURVATURE=0.0e+00, J_MSC=5.3e-10, J_ALS=6.6e-07, J_LENGTH_PENALTY=7.0e-10
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.4, 5.9, 6.1, 6.0, 8.7, 3.2, 4.4, 6.8, 7.2, 6.7], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 9.9, 3.7, 5.1, 10.0, 10.0, 10.0]
 surface dofs=0.17857147095631404, -0.20595085867947666, -0.00014130293258716962, 0.0006509898536027638, -0.006152528964700827, -0.04461397565162697, 0.13164414410015832, 0.011410852632502211, 0.08588099529561784, 8.013059499823458e-05, -0.00013891758118097746, 0.0027544609813477177, -0.003942960029185614, -0.0025246929757750873, 0.011751944673366366, -0.0003719098063183481, -0.0004809202544627765, -0.000382128321453101, -0.00010073386641625608, -0.0002799919421283801, 7.893514496888663e-05, -0.0002770938095209612, 0.00013308604927332417, 0.00024691347238452784, -0.23395923003629987, 0.17404188546684304, 0.0002921145768676979, -0.0005575846472404217, -0.005963058763772711, -0.04913290372970497, 0.17546476886588513, 0.032143905148498575, -0.07736477279913455, -0.00010301568371514368, -0.00022176213556590737, 0.0005543699356129341, -0.011077142614604504, -0.0004051395971976763, -0.005189150773643353, -0.010936124499040405, 0.0002905919095984473, 0.00023981009046805668, 2.101901913677146e-06, 0.00040711833647154717, 0.0005488949270049475, 1.0913047892807628e-05, 0.0008755485290832923, 0.00010486383031770624
 aspect=7.009276862090744
 mean iota=0.4685158997830821

fun#20 - J=2.8e-02, Jf=4.5e-06, ⟨B·n⟩=3.5e-04, , C-C-Sep=0.12
Jf=4.5e-06, J_length=4.0e-06, J_CC=6.2e-10, J_CURVATURE=0.0e+00, J_MSC=7.9e-10, J_ALS=6.6e-07, J_LENGTH_PENALTY=8.3e-10
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.4, 5.9, 6.1, 6.0, 8.7, 3.2, 4.4, 6.8, 7.2, 6.7], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 9.9, 3.7, 5.1, 10.0, 10.0, 10.0]
 surface dofs=0.17855255218081695, -0.20595343483678072, -0.00016845385070218875, 0.0006504241867676017, -0.006206531860744753, -0.04464069999029131, 0.1315816613649826, 0.011388010429816565, 0.08584764292611816, 6.523990433942713e-05, -0.0001533925711100088, 0.0027338571555619957, -0.004002972206729374, -0.0025343099993652093, 0.01168849611859414, -0.00038660947577194875, -0.0004921839515469649, -0.00038732072956135, -0.0001150185067113528, -0.0002699043563161189, 0.00011517471416165838, -0.00021880859651975262, 0.00013784873476530208, 0.00022687569599436498, -0.23397127084006172, 0.17403888568533854, 0.000317738710213145, -0.0005583875250243292, -0.005994361710120897, -0.04912981870754178, 0.1754667689343738, 0.03214255765676955, -0.0773102276720887, -0.00011188177140308892, -0.00023348809731117703, 0.0005380170314911017, -0.011052296907821706, -0.00047467741487196324, -0.005169890620204083, -0.01089554923022743, 0.00034666654623111403, 0.00023312355263632083, 1.7987146282128476e-05, 0.00043060087691794094, 0.0005965786058241288, -1.9834291237802402e-05, 0.0009028611151855445, 9.709540611890597e-05
 aspect=7.009324593757661
 mean iota=0.46852160724536057

fun#21 - J=2.8e-02, Jf=4.5e-06, ⟨B·n⟩=3.4e-04, , C-C-Sep=0.12
Jf=4.5e-06, J_length=4.0e-06, J_CC=6.0e-10, J_CURVATURE=0.0e+00, J_MSC=8.7e-10, J_ALS=6.6e-07, J_LENGTH_PENALTY=9.8e-10
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.4, 5.9, 6.1, 6.0, 8.7, 3.2, 4.4, 6.8, 7.2, 6.7], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 9.9, 3.7, 5.1, 10.0, 10.0, 10.0]
 surface dofs=0.17853812233071145, -0.2059478685925903, -0.0001719977331655945, 0.0006499554658146114, -0.006248738695708642, -0.044674512731168986, 0.1315420392602387, 0.011357728799998919, 0.08580446442662855, 7.872676942718041e-05, -0.0001947805822857552, 0.0027653485872431377, -0.004046221682128952, -0.002554036307998595, 0.011637414304213613, -0.0004135567239739433, -0.0005052915999954824, -0.0003972362906773355, -0.00011108225119577098, -0.0002724314882304567, 0.00012771424924938482, -0.00017337793123578055, 0.0001372773838582037, 0.0002199383820151121, -0.23398108581028657, 0.17403037645803476, 0.0003498131997585626, -0.000555251966605309, -0.006027945489239326, -0.049131541986301284, 0.17545604908021753, 0.03212820188247692, -0.07727155294178001, -0.00011138667025463044, -0.00025023116159268965, 0.0005344742221258715, -0.01102016351617543, -0.0005143549839124202, -0.005153494090755325, -0.010854227478001379, 0.00038174926198783715, 0.00023700558116754165, 1.7805928045498705e-05, 0.0004372993671555968, 0.0006448859526800559, -5.893646385323362e-05, 0.0009144874125044409, 9.030690838537678e-05
 aspect=7.008969198308619
 mean iota=0.46845577143376593

fun#22 - J=2.8e-02, Jf=4.5e-06, ⟨B·n⟩=3.4e-04, , C-C-Sep=0.12
Jf=4.5e-06, J_length=4.0e-06, J_CC=5.9e-10, J_CURVATURE=0.0e+00, J_MSC=8.3e-10, J_ALS=6.6e-07, J_LENGTH_PENALTY=9.8e-10
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.4, 5.9, 6.1, 6.0, 8.7, 3.2, 4.4, 6.8, 7.2, 6.7], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 9.9, 3.7, 5.1, 10.0, 10.0, 10.0]
 surface dofs=0.17853173112498352, -0.20595186754947933, -0.00017550768261804023, 0.0006473329207568819, -0.006257126644973075, -0.04467756792718231, 0.13152832718841642, 0.011347245634160426, 0.08579768912967255, 7.929326463389606e-05, -0.00020609225206301885, 0.0027683410320579567, -0.004061947495032011, -0.002562749855218655, 0.01161791773189682, -0.00043412957448857927, -0.0005156759281794166, -0.0003964065186436809, -0.00011785566462569244, -0.0002712881333672618, 0.00013230543117488422, -0.00016330107241918984, 0.00013837605112900774, 0.0002198231600268851, -0.2339839095206553, 0.17402438907101922, 0.0003531290886537436, -0.0005617885481124699, -0.006039082923477586, -0.04913379421995109, 0.17544786060863302, 0.032125752184850996, -0.07725348921816726, -0.00010672850886677936, -0.00026296298637442457, 0.0005471497669377915, -0.011005842405560363, -0.0005237408901538729, -0.005148198343357459, -0.010840448424150011, 0.0003888541097065762, 0.0002366505137302071, 1.4778889089380299e-05, 0.000434429419852019, 0.0006612943096806504, -7.344034814388155e-05, 0.000915681017342196, 8.953111954330193e-05
 aspect=7.0089308259817535
 mean iota=0.468475697821494

fun#23 - J=2.8e-02, Jf=4.5e-06, ⟨B·n⟩=3.4e-04, , C-C-Sep=0.12
Jf=4.5e-06, J_length=4.0e-06, J_CC=5.8e-10, J_CURVATURE=0.0e+00, J_MSC=7.2e-10, J_ALS=6.6e-07, J_LENGTH_PENALTY=8.7e-10
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.4, 5.9, 6.1, 6.0, 8.7, 3.2, 4.4, 6.8, 7.2, 6.7], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 9.9, 3.7, 5.1, 10.0, 10.0, 10.0]
 surface dofs=0.178519260494139, -0.2059605366447518, -0.0001673778453269492, 0.000649362457942718, -0.006265730894553596, -0.04468341226912234, 0.13150918069767703, 0.011336321400318084, 0.0857831519326603, 7.600020855593853e-05, -0.0002249460401662643, 0.002770697257563641, -0.004072517063958963, -0.0025616557523146914, 0.01158751007279236, -0.00047034414322940374, -0.0005219619533802464, -0.0003959377766017029, -0.00013100666721132812, -0.0002618198007169104, 0.00014107820544585948, -0.0001616929896761086, 0.00014448534698722614, 0.00021661219208213896, -0.23398768066527698, 0.1740122104053982, 0.0003607652237643943, -0.0005726198278704036, -0.00605857537981268, -0.049137828532711564, 0.17542571883578803, 0.03212532212998212, -0.07723848215016743, -9.672322471189411e-05, -0.0002705141380091001, 0.0005501633682662532, -0.01099384906095454, -0.0005424282466550036, -0.005142742703988428, -0.01082430272135179, 0.0004042628242845951, 0.00023877091555914146, 1.0937026262640297e-05, 0.00043262900203405264, 0.0006845592401724348, -8.242360005324027e-05, 0.0009128521641218568, 9.553246935534508e-05
 aspect=7.009377593310249
 mean iota=0.468556418440867

fun#24 - J=2.8e-02, Jf=4.4e-06, ⟨B·n⟩=3.4e-04, , C-C-Sep=0.12
Jf=4.4e-06, J_length=4.0e-06, J_CC=5.7e-10, J_CURVATURE=0.0e+00, J_MSC=5.8e-10, J_ALS=6.6e-07, J_LENGTH_PENALTY=7.6e-10
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.4, 5.9, 6.1, 6.0, 8.7, 3.2, 4.4, 6.8, 7.2, 6.7], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 9.9, 3.7, 5.1, 10.0, 10.0, 10.0]
 surface dofs=0.1785099117698425, -0.2059557383243334, -0.0001704495862103062, 0.0006501993056013726, -0.006269485284205551, -0.044693822038032446, 0.13148776644362578, 0.011326924976828747, 0.08577085240972425, 6.591505272634428e-05, -0.00023467562118072125, 0.0027753141233103546, -0.004078514474281399, -0.0025591044582799097, 0.011552498963314992, -0.0005016756823099337, -0.0005353034591738765, -0.00039463103680409373, -0.00014297280005818916, -0.000262568069614167, 0.00014601257344414102, -0.00016722529499347034, 0.0001546259318033427, 0.00021453754708119867, -0.2339869480108448, 0.17400374556818343, 0.00037590855499896664, -0.0005733539474832478, -0.00606581957543725, -0.049131554347668256, 0.17540286441171865, 0.032126506671205986, -0.07722527427740357, -8.933724186796735e-05, -0.00028063785732215953, 0.0005523147510934528, -0.010983383516382372, -0.0005607605096141028, -0.0051422878343320415, -0.010802584935554678, 0.00041292492133479606, 0.0002398331811333646, 5.0056827801318966e-06, 0.00043202183220304887, 0.0007036161787109436, -9.007655154188935e-05, 0.0009034911406224854, 0.00010640465328597988
 aspect=7.010061810682283
 mean iota=0.468616935012143

fun#25 - J=2.8e-02, Jf=4.4e-06, ⟨B·n⟩=3.4e-04, , C-C-Sep=0.12
Jf=4.4e-06, J_length=4.0e-06, J_CC=5.6e-10, J_CURVATURE=0.0e+00, J_MSC=4.3e-10, J_ALS=6.6e-07, J_LENGTH_PENALTY=6.4e-10
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.5, 5.9, 6.1, 6.0, 8.7, 3.2, 4.4, 6.8, 7.2, 6.7], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 9.9, 3.7, 5.1, 10.0, 10.0, 10.0]
 surface dofs=0.17848749659873991, -0.20595037798733676, -0.0001765501526526212, 0.0006460593608004253, -0.006268287616670365, -0.0447111359842485, 0.1314609952034125, 0.011308555905337928, 0.08574658991210814, 5.576276832645649e-05, -0.0002464080315103053, 0.0027760877856174548, -0.00409560960903057, -0.0025570507445307074, 0.011501191217336188, -0.0005470145187987882, -0.0005482114147138274, -0.00039377393975493076, -0.0001492090912294034, -0.00026908665785297157, 0.00015618587929346013, -0.00017644666861462, 0.00016091374575920257, 0.00021767948678138216, -0.23398991198233648, 0.17398830549079883, 0.00038715834936728534, -0.0005782575115683069, -0.006075451504128158, -0.049125357502751245, 0.17536867797665207, 0.032120757968960904, -0.07720294263944412, -9.312000374014038e-05, -0.00028559145447142905, 0.0005604399615165108, -0.010971415863855721, -0.0005909135071065574, -0.0051518660214488095, -0.01076838409539748, 0.0004239891660105858, 0.00024401834833081266, -9.285148734656417e-06, 0.00043668563690357656, 0.0007326598081977587, -9.684243157051978e-05, 0.0008818349893570489, 0.00012789166677239656
 aspect=7.010694147421104
 mean iota=0.46860183059167315

fun#26 - J=2.8e-02, Jf=4.4e-06, ⟨B·n⟩=3.4e-04, , C-C-Sep=0.12
Jf=4.4e-06, J_length=4.0e-06, J_CC=5.4e-10, J_CURVATURE=0.0e+00, J_MSC=2.9e-10, J_ALS=6.5e-07, J_LENGTH_PENALTY=5.6e-10
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.5, 6.0, 6.1, 6.0, 8.7, 3.2, 4.4, 6.8, 7.2, 6.7], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 9.9, 3.7, 5.1, 10.0, 10.0, 10.0]
 surface dofs=0.1784550108094947, -0.2059534677414657, -0.0001828817072854555, 0.0006385256076134981, -0.006260815022023092, -0.044721972176591324, 0.13143554523399933, 0.011290309128570293, 0.0857126007147103, 5.133369062013438e-05, -0.0002585059322906767, 0.0027914073642840527, -0.004123138906684881, -0.0025658795226573975, 0.011438221675720062, -0.0005997970932307742, -0.000575344268077235, -0.0003949679839263554, -0.00016186209145417572, -0.00027644150808392215, 0.0001827113741044873, -0.00018924164675806072, 0.00016563053625770637, 0.0002108630063253834, -0.23399344424334143, 0.1739695046144305, 0.0003998657140451103, -0.0005845729494503701, -0.006078283712282269, -0.049112311937890105, 0.17532938589795125, 0.03212114694424184, -0.0771690567045417, -8.550641585289089e-05, -0.0002917844734541119, 0.0005574968084764882, -0.01096148714259423, -0.000629912662359593, -0.005172482207187962, -0.010729123194623106, 0.0004291652143450139, 0.0002490607255529714, -2.3839028659110055e-05, 0.0004460126334236969, 0.0007672300578822027, -9.832152739215986e-05, 0.0008570226801442928, 0.0001413743655624377
 aspect=7.011174855023008
 mean iota=0.46845589835508505

fun#27 - J=2.8e-02, Jf=4.4e-06, ⟨B·n⟩=3.4e-04, , C-C-Sep=0.12
Jf=4.4e-06, J_length=4.0e-06, J_CC=5.2e-10, J_CURVATURE=0.0e+00, J_MSC=2.6e-10, J_ALS=6.5e-07, J_LENGTH_PENALTY=5.3e-10
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.5, 6.0, 6.1, 6.0, 8.7, 3.2, 4.4, 6.8, 7.2, 6.7], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 9.9, 3.7, 5.1, 10.0, 10.0, 10.0]
