
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 1.4950781826898709e-05
fun_coils_simple#1 - J=2.0e-03, Jf=1.9e-05, ⟨B·n⟩=6.8e-04, C-C-Sep=0.11 Jf=1.9e-05, J_length=4.4e-06, J_CC=3.5e-08, J_CURVATURE=4.1e-06, J_MSC=2.0e-03, J_ALS=1.1e-06, J_LENGTH_PENALTY=1.3e-10 Coil lengths=sum([4.5, 4.5, 4.4, 4.2, 4.3, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[6.9, 6.2, 7.8, 11.1, 8.3, 9.1, 11.2, 8.9, 10.2, 9.8], mean squared curvature=[12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0]
 aspect=7.0026504964886795
 mean iota=0.4709012474844993

fun#279 - J=9.4e-03, Jf=5.8e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=5.8e-07, J_length=4.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.5e-09, J_ALS=7.5e-07, J_LENGTH_PENALTY=5.3e-09
 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=44.9, curvature=[5.2, 6.6, 5.9, 8.0, 8.3, 8.5, 9.6, 7.6, 8.2, 7.9], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18265044895106788, -0.20505172755679715, -0.0017482275253479361, 0.002146715571287524, -0.005676690825985146, -0.04630299954021134, 0.13214339897698213, 0.01490146692852812, 0.08521283199711556, -0.0013597986658628318, -0.0007314214114217489, 0.0029660981512871715, -0.0039025213073618343, -0.003849468097128424, 0.010747804244020772, -0.0009854756900147137, -0.001517561350692851, -0.00010898390073075142, -0.00019501117484567752, -0.0003707495513388815, 0.0004893869533096765, -0.0003607139986834417, 0.0004774683135041294, 0.0005186012761371903, -0.22500147739504744, 0.1626658434004946, -0.001577807288770775, 0.0009405640620835213, -0.006123967577758453, -0.051687562500600845, 0.1694418723874933, 0.03154887786036697, -0.07294296244745022, 0.0008946556913790552, -6.939054280779552e-05, -1.60725156643483e-06, -0.009111317460802295, 0.001263385547948409, -0.00283994300563616, -0.010435507112332805, 0.0006213418589302183, 8.837561180164624e-05, 0.00018787302605002162, -5.416383319926129e-05, 0.00012250624729899485, -0.00048502529779192674, 0.0011093720101756485, -0.00040186390191300015
 aspect=7.002486739470282
 mean iota=0.47102834198993093

fun#280 - J=9.4e-03, Jf=5.7e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=5.7e-07, J_length=4.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.6e-09, J_ALS=7.4e-07, J_LENGTH_PENALTY=5.5e-09
 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=44.9, curvature=[5.2, 6.6, 5.9, 8.0, 8.3, 8.5, 9.6, 7.5, 8.2, 7.9], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18271439832857436, -0.20506788896370962, -0.0017755777519894312, 0.002149290064220198, -0.005672559830954192, -0.04632171184790288, 0.13214559014541213, 0.014951257244819672, 0.08522492766311945, -0.0013694509164903542, -0.0007284216478251376, 0.0029633005497576967, -0.0038993066541885024, -0.003858301129041952, 0.01074077839982971, -0.0009928444980990547, -0.0015226865264237827, -0.00010939799647877352, -0.00019429627399922058, -0.0003726753016748922, 0.0004943645501321873, -0.0003620072084249025, 0.00047723828354122294, 0.0005177582615095754, -0.22497753474801774, 0.16258975204555637, -0.0015863469078348977, 0.0009419402576404985, -0.006122514352210105, -0.05169081497549317, 0.16941825291112753, 0.03152239521616572, -0.0729334039805689, 0.0009128167668004008, -6.559096499699785e-05, -5.8353780541160565e-06, -0.009103111029967227, 0.0012718969451329437, -0.0028268820059675643, -0.010433015413260915, 0.0006203714683908676, 8.642914713166901e-05, 0.0001894605371275205, -5.5957371208925706e-05, 0.0001222308215310565, -0.00048389635602426946, 0.0011125615388834532, -0.0004060312704841857
 aspect=7.00240342621901
 mean iota=0.4710988036518495

fun#281 - J=9.4e-03, Jf=5.7e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=5.7e-07, J_length=4.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.9e-09, J_ALS=7.4e-07, J_LENGTH_PENALTY=5.4e-09
 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=44.9, curvature=[5.2, 6.6, 5.9, 8.0, 8.3, 8.5, 9.6, 7.5, 8.2, 7.9], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.1827587619284758, -0.20508129174287665, -0.0017964731779401737, 0.0021508497978993684, -0.005669478789396593, -0.046336537790526364, 0.13214725287682844, 0.01499111541334233, 0.08523552822389933, -0.0013743862789888212, -0.0007271262012297629, 0.002959968269419716, -0.0038956603659380507, -0.0038656115729819762, 0.010734604790505533, -0.0009972862775200525, -0.0015272266389494814, -0.00010957673855990382, -0.00019419594497876872, -0.00037486332639677334, 0.0005001145355228492, -0.0003629928053206048, 0.00047747458753773643, 0.0005178122815086938, -0.22496490279607864, 0.16253777556480362, -0.0015905247887103358, 0.0009424570025165597, -0.00612214958844471, -0.05169421691173677, 0.1694013097847502, 0.03150484498736533, -0.07292861516298098, 0.0009246151540071611, -6.373092375895003e-05, -9.698128603715167e-06, -0.009094727280172467, 0.001278674683667167, -0.0028186644707310997, -0.010431910510208996, 0.0006195640244571011, 8.514764699252558e-05, 0.00019006843731241593, -5.728613558008784e-05, 0.0001236456045054973, -0.0004821013323413887, 0.001114448886629135, -0.0004093411375383855
 aspect=7.00236506738838
 mean iota=0.4711648011747676

fun#282 - J=9.4e-03, Jf=5.7e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=5.7e-07, J_length=4.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.6e-09, J_ALS=7.4e-07, J_LENGTH_PENALTY=5.4e-09
 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=44.9, curvature=[5.2, 6.6, 5.9, 8.0, 8.3, 8.5, 9.6, 7.5, 8.2, 7.9], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.1827949162611442, -0.2050908920273775, -0.0018104300816260336, 0.002151784177596106, -0.005668233438849646, -0.046347696984709426, 0.13214767793114437, 0.015021279245887156, 0.0852435471174831, -0.0013791093344823393, -0.0007263869077082148, 0.002957729077650438, -0.0038927642155428123, -0.0038699072016517245, 0.010730238020873096, -0.001003297148369877, -0.0015313142728279904, -0.00010941575359122421, -0.00019349382396115033, -0.0003761197160781825, 0.0005039139803168848, -0.00036395813196462965, 0.00047808285984601737, 0.0005188277480659729, -0.2249534587603627, 0.1624987039606491, -0.0015912719946104274, 0.0009442976571373924, -0.006123079061223274, -0.05169499433918555, 0.16938715028278745, 0.031488007723444955, -0.07292243684976538, 0.0009334631702175029, -6.150176467090522e-05, -1.3733720830337398e-05, -0.009087137128316311, 0.0012833677305695466, -0.002812777923767889, -0.010430949439962374, 0.0006210552143651462, 8.464703794648065e-05, 0.00019063268127437062, -5.716331656095488e-05, 0.00012182011532677792, -0.00048062997473848545, 0.001117308274719413, -0.00041254872724074115
 aspect=7.002352101225163
 mean iota=0.471224469655073

fun#283 - J=9.4e-03, Jf=5.7e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=5.7e-07, J_length=4.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.5e-09, J_ALS=7.4e-07, J_LENGTH_PENALTY=5.3e-09
 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=44.9, curvature=[5.2, 6.6, 5.9, 8.0, 8.3, 8.5, 9.6, 7.5, 8.2, 7.9], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18281644560715052, -0.2050981887213485, -0.0018166899561022102, 0.0021521810127314873, -0.005668051279258237, -0.04635472951423639, 0.13214904652808884, 0.01503538007685132, 0.08524803637396006, -0.0013828973305438062, -0.0007261205193207634, 0.002957440161167736, -0.003891330715069144, -0.003873091695580314, 0.010728303257473457, -0.0010057332691435778, -0.001533202234123122, -0.000109193783299879, -0.0001935213814141431, -0.0003767471831518128, 0.0005056501447044941, -0.0003645658077833996, 0.00047843278481707563, 0.0005190107281775188, -0.2249484582210835, 0.162475271971771, -0.0015927914846761138, 0.000945542777771377, -0.006123530443346717, -0.05169481030635722, 0.16937756799816708, 0.031478595743776115, -0.07291681854678438, 0.0009397104083573446, -6.023292405053924e-05, -1.5110734996163613e-05, -0.009083951905598735, 0.0012865137987186025, -0.0028109416260009568, -0.01043064327779016, 0.0006223694105117703, 8.449267339990823e-05, 0.00019077982073004116, -5.7373035543587484e-05, 0.00012139386179945258, -0.00047996277204819746, 0.0011186039339559166, -0.00041396838774580846
 aspect=7.002333102920363
 mean iota=0.47124891036224065

fun#284 - J=9.4e-03, Jf=5.7e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=5.7e-07, J_length=4.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.3e-09, J_ALS=7.4e-07, J_LENGTH_PENALTY=4.9e-09
 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=44.9, curvature=[5.3, 6.6, 5.9, 8.0, 8.3, 8.5, 9.6, 7.5, 8.2, 8.0], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18290256299117588, -0.20512737549723245, -0.0018417294540069168, 0.0021537683532730115, -0.0056673226408926, -0.04638285963234422, 0.13215452091586666, 0.015091783400707973, 0.0852659933998679, -0.0013980493147896743, -0.0007250549657709576, 0.0029562844952369287, -0.00388559671317447, -0.003885829671294674, 0.010720564203874903, -0.001015477752238381, -0.0015407540793036475, -0.00010830590213449817, -0.00019363161122611417, -0.000379257051446334, 0.0005125948022549314, -0.00036699651105847925, 0.00047983248470130857, 0.0005197426486237022, -0.22492845606396672, 0.1623815440162586, -0.0015988694449388587, 0.000950523260307315, -0.00612533597184049, -0.05169407417504391, 0.1693392388596857, 0.031440947825100755, -0.07289434533486035, 0.0009646993609167118, -5.515756156907534e-05, -2.0618791659468474e-05, -0.00907121101472843, 0.0012990980713148265, -0.0028035964349332277, -0.010429418629101307, 0.0006276261950982667, 8.387521521361851e-05, 0.00019136837855272335, -5.8211911474117884e-05, 0.00011968884769015121, -0.0004772939612870455, 0.001123786570901931, -0.0004196470297660776
 aspect=7.002257448243408
 mean iota=0.4713467404078385

fun#285 - J=9.4e-03, Jf=5.7e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=5.7e-07, J_length=4.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.0e-09, J_ALS=7.4e-07, J_LENGTH_PENALTY=4.8e-09
 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=44.9, curvature=[5.2, 6.6, 5.9, 8.0, 8.3, 8.5, 9.6, 7.5, 8.2, 8.0], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18294836132882014, -0.20514292143047125, -0.001852584371433919, 0.002155129929581002, -0.005666640031347638, -0.04639466392766753, 0.1321570984157662, 0.01512204076176397, 0.08527566940265754, -0.0014055364076785187, -0.0007245192164485525, 0.0029557114744617192, -0.0038824547378254267, -0.0038930268627811286, 0.010715548574748211, -0.001020202503625895, -0.0015445211543139174, -0.00010729494684102412, -0.0001938865996941266, -0.0003796599440711948, 0.0005146276868154611, -0.0003679474030412727, 0.0004798717521813497, 0.0005208900131561926, -0.2249239407191038, 0.16233109902852372, -0.0016006709525068466, 0.0009534202934265724, -0.006125068892674845, -0.05169574058679891, 0.16931919037879165, 0.031419234479232054, -0.07288446426320838, 0.0009777526164991867, -5.225048282167294e-05, -2.36825763806218e-05, -0.009063769327235365, 0.001305358294835898, -0.0027995634151545853, -0.010428835072312747, 0.0006314240403950847, 8.418954509011076e-05, 0.0001911455055908136, -5.827682197527842e-05, 0.00011741066865023391, -0.00047515947863336657, 0.0011269993559003845, -0.0004233692851748674
 aspect=7.002247652184436
 mean iota=0.47140660448148697

fun#286 - J=9.4e-03, Jf=5.7e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=5.7e-07, J_length=4.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.5e-09, J_ALS=7.4e-07, J_LENGTH_PENALTY=4.5e-09
 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=44.9, curvature=[5.2, 6.6, 5.9, 8.1, 8.3, 8.5, 9.6, 7.5, 8.2, 8.0], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18313155467939718, -0.2052051051634264, -0.0018960040411419284, 0.0021605762348129633, -0.0056639095931677865, -0.04644188110896076, 0.13216740841536442, 0.015243070205987957, 0.08531437341381615, -0.001435484779233897, -0.000722376219158932, 0.002953419391360882, -0.0038698868364292543, -0.0039218156287269485, 0.010695486058241443, -0.00103910150917595, -0.0015595894543549969, -0.00010325112566712791, -0.00019490655356617636, -0.000381271514570638, 0.0005227592250575799, -0.00037175097097244655, 0.00048002882210151405, 0.0005254794712861543, -0.22490587933965211, 0.16212931907758424, -0.0016078769827787983, 0.0009650084259036022, -0.006124000576012265, -0.05170240623381892, 0.16923899645521542, 0.031332381095757256, -0.07284493997660052, 0.001029965638829086, -4.062216783206334e-05, -3.593771526523511e-05, -0.009034002577263103, 0.001330399188920184, -0.0027834313360400155, -0.010426500845158511, 0.000646615421582357, 8.544686459607977e-05, 0.00019025401374317454, -5.853646397992056e-05, 0.00010829795249056474, -0.00046662154801865077, 0.0011398504958941983, -0.00043825830681002635
 aspect=7.002210205181197
 mean iota=0.4716455772469677

fun#287 - J=9.4e-03, Jf=5.7e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=5.7e-07, J_length=4.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.0e-09, J_ALS=7.3e-07, J_LENGTH_PENALTY=4.5e-09
 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=44.9, curvature=[5.2, 6.6, 5.9, 8.1, 8.3, 8.5, 9.6, 7.5, 8.2, 8.0], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.1831482462562522, -0.20521197170926278, -0.0019007157916334954, 0.0021608726326064307, -0.005663314295940357, -0.046447063652443624, 0.1321677636981805, 0.01525687511917591, 0.08531875884868124, -0.0014377178276492385, -0.0007221978218822815, 0.0029529836687017482, -0.0038685004079965597, -0.003924486784661581, 0.010693084724338822, -0.0010408777764507938, -0.0015608288536760333, -0.0001027214035450053, -0.00019507783787142016, -0.00038172309805454353, 0.0005235132432853231, -0.0003722259746476288, 0.00047993055196452345, 0.0005255823814670732, -0.22490204513212778, 0.16210782251184, -0.001608062330668177, 0.0009664134602814415, -0.006123879548953044, -0.05170358436167489, 0.16923137328125357, 0.03132462551301158, -0.07284170018822811, 0.0010345599301740426, -3.9558715311569894e-05, -3.735109530485117e-05, -0.009030420712394936, 0.0013329423119092347, -0.0027809279890040673, -0.010426382127632491, 0.0006469936945842671, 8.574571651573544e-05, 0.00019005336884785347, -5.910712764441847e-05, 0.00010779388634361504, -0.0004654878340475397, 0.001140983831326052, -0.0004397131396004562
 aspect=7.0022162593130926
 mean iota=0.4716699063648683

fun#288 - J=9.4e-03, Jf=5.7e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=5.7e-07, J_length=4.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.1e-09, J_ALS=7.3e-07, J_LENGTH_PENALTY=4.4e-09
 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=45.0, curvature=[5.2, 6.6, 5.9, 8.1, 8.3, 8.5, 9.6, 7.5, 8.2, 8.0], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.1832150125636723, -0.20523943789260823, -0.001919562793599764, 0.002162058223780299, -0.0056609331070306395, -0.04646779382637507, 0.13216918482944487, 0.01531209477192772, 0.08533630058814162, -0.0014466500213106048, -0.0007214842327756793, 0.0029512407780652116, -0.0038629546942657808, -0.003935171408400113, 0.010683479388728333, -0.001047982845550169, -0.001565786450960179, -0.00010060251505651485, -0.00019576297509239535, -0.0003835294319901657, 0.0005265293161962959, -0.0003741259893483577, 0.00047953747141656116, 0.0005259940221907489, -0.22488670830203047, 0.1620218362488631, -0.0016088037222256916, 0.0009720335977927987, -0.00612339544071616, -0.05170829687309874, 0.1692008805854061, 0.03129360318202889, -0.07282874103473845, 0.001052937095553869, -3.53049052295961e-05, -4.3004615463315414e-05, -0.009016093252922264, 0.0013431148038654376, -0.0027709146008602745, -0.010425907257528408, 0.0006485067865919074, 8.69411241943581e-05, 0.00018925078926656922, -6.13897823024101e-05, 0.00010577762175581623, -0.00046095297816309543, 0.0011455171730534667, -0.00044553247076217545
 aspect=7.002240704378586
 mean iota=0.47176712554223615

fun#289 - J=9.4e-03, Jf=5.7e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=5.7e-07, J_length=4.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.2e-09, J_ALS=7.3e-07, J_LENGTH_PENALTY=4.3e-09
 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=45.0, curvature=[5.2, 6.6, 5.9, 8.1, 8.3, 8.5, 9.6, 7.5, 8.2, 8.0], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18325157293531746, -0.20525542817795456, -0.0019329352557223753, 0.0021632664057596855, -0.005659952821905194, -0.04647803672488098, 0.13216936182068134, 0.015343025379991564, 0.0853439426005268, -0.0014512901725300164, -0.0007212140379702679, 0.0029502442776885777, -0.0038613953636822754, -0.003942186147722718, 0.010678658687379978, -0.0010512180872428542, -0.0015689898604635125, -9.881626460895605e-05, -0.00019660914759566026, -0.0003833243448224758, 0.0005274094189916148, -0.00037530286872281633, 0.00047772200505088986, 0.0005258441122910719, -0.22487477639427209, 0.16197126360133937, -0.0016114111659068459, 0.0009758672643443816, -0.00612340106181612, -0.051711866888520384, 0.16918005410417963, 0.031274639306141, -0.0728157944700001, 0.0010640350340433106, -3.2164762450131425e-05, -4.811743415914082e-05, -0.009007681141056852, 0.0013481270215731696, -0.0027637672705384565, -0.0104250438424696, 0.0006503663942885263, 8.810404258404257e-05, 0.00018897272603511886, -6.208261498391578e-05, 0.00010403794248491254, -0.0004589327106927098, 0.0011481685114529652, -0.0004487874793243349
 aspect=7.002247177909763
 mean iota=0.47180148901444086

fun#290 - J=9.4e-03, Jf=5.7e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=5.7e-07, J_length=4.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.2e-09, J_ALS=7.3e-07, J_LENGTH_PENALTY=4.2e-09
 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=45.0, curvature=[5.2, 6.6, 5.9, 8.1, 8.3, 8.5, 9.6, 7.5, 8.2, 8.0], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18327353530940133, -0.20526334210748512, -0.0019428437240146998, 0.002164019973319479, -0.005659651804773228, -0.04648274721044407, 0.13217114370448244, 0.015364677808717956, 0.08534886090604904, -0.001453316277169639, -0.0007209898355429438, 0.002949364515510245, -0.003861335741078733, -0.003947850100241151, 0.010674967534132015, -0.0010532199485173718, -0.0015725018363432555, -9.803804250220973e-05, -0.00019678202974767473, -0.00038319476606187345, 0.0005292063172346761, -0.0003760235321578849, 0.0004767990929776188, 0.0005262354519321377, -0.2248642642415458, 0.16193629153005917, -0.0016143620145829536, 0.000978635719980728, -0.006123187720708799, -0.05171432594681352, 0.1691653646489296, 0.03126001484461272, -0.07280705306106329, 0.0010713390294193347, -3.0480206848360658e-05, -5.127784719591837e-05, -0.009003575922587104, 0.0013524900300222432, -0.002759292673367396, -0.010424763325909423, 0.0006521730940954775, 8.823340542686348e-05, 0.00018995291207030536, -6.267736516354237e-05, 0.00010344090941565559, -0.0004577989787344453, 0.001149777644596402, -0.00045069320504436235
 aspect=7.002239669558922
 mean iota=0.4718227453857511

fun#291 - J=9.4e-03, Jf=5.7e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=5.7e-07, J_length=4.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.1e-09, J_ALS=7.3e-07, J_LENGTH_PENALTY=4.3e-09
 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=45.0, curvature=[5.2, 6.6, 5.9, 8.1, 8.3, 8.5, 9.6, 7.5, 8.2, 8.0], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18328517665259175, -0.20526824930219503, -0.0019488222165805443, 0.0021647147953928842, -0.005659025068079062, -0.046486451214863715, 0.1321715597741796, 0.015376975007313685, 0.0853518847386347, -0.0014551116643570698, -0.0007207752585527038, 0.002948600428454366, -0.003861466640513242, -0.003950619843936053, 0.010672794087651536, -0.0010548752726472614, -0.0015742189885565303, -9.773730084208582e-05, -0.00019679314280588104, -0.000382926955567072, 0.00053029178127269, -0.00037616329435751075, 0.0004767062651152827, 0.0005262279301147557, -0.22485738586653803, 0.16191537878895, -0.0016157672777289385, 0.0009808879348676563, -0.006123169326396316, -0.05171614453857662, 0.16915683261297274, 0.03125247592966189, -0.07280205359651264, 0.001075230458318491, -2.9316365381740257e-05, -5.353928473310351e-05, -0.009000904001943165, 0.0013563019284348055, -0.0027571081740560646, -0.010424807169746194, 0.0006530944082169181, 8.81680728239539e-05, 0.00019049643158584368, -6.274551623270388e-05, 0.00010307613416325578, -0.0004575847815007955, 0.0011505964506838412, -0.00045184280453448633
 aspect=7.002250922903171
 mean iota=0.4718371158593328

fun#292 - J=9.3e-03, Jf=5.7e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=5.7e-07, J_length=4.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.9e-09, J_ALS=7.3e-07, J_LENGTH_PENALTY=4.5e-09
 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=45.0, curvature=[5.2, 6.6, 5.9, 8.1, 8.3, 8.5, 9.6, 7.5, 8.2, 8.0], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18333174202535352, -0.20528787808103466, -0.001972736186843922, 0.0021674940836865064, -0.0056565181213024, -0.0465012672325423, 0.13217322405296827, 0.015426163801696603, 0.08536398006897736, -0.0014622932131067932, -0.0007199169505917439, 0.0029455440802308515, -0.0038619902382512773, -0.003961698818715661, 0.010664100301729625, -0.0010614965691668197, -0.00158108759740963, -9.653433420159017e-05, -0.00019683759503870627, -0.0003818557135878662, 0.0005346336374247457, -0.0003767223431560143, 0.00047633495366593856, 0.000526197842845228, -0.22482987236650698, 0.16183172782451327, -0.0016213883303128778, 0.0009898967944153695, -0.006123095749146386, -0.051723418905629016, 0.16912270446914535, 0.03122232026985856, -0.07278205573831001, 0.0010907961739151156, -2.466099951525865e-05, -6.258503488184409e-05, -0.008990216319367412, 0.0013715495220850543, -0.0027483701768107383, -0.010424982545093275, 0.0006567796647026802, 8.790674241231559e-05, 0.000192670509647997, -6.301812050934992e-05, 0.00010161703315365655, -0.0004567279925661961, 0.001153871675033598, -0.00045644120249498213
 aspect=7.002296221338007
 mean iota=0.4718946289624731

fun#293 - J=9.3e-03, Jf=5.7e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=5.7e-07, J_length=4.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.5e-09, J_ALS=7.3e-07, J_LENGTH_PENALTY=4.6e-09
 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=45.0, curvature=[5.2, 6.6, 5.9, 8.1, 8.3, 8.5, 9.6, 7.5, 8.2, 8.0], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18335088114878448, -0.20529932173505172, -0.001983925896611388, 0.0021696354441786657, -0.005655368019226244, -0.046508362649813534, 0.13217237517426633, 0.015445274291982652, 0.08537040791630404, -0.0014660909238581256, -0.0007195379069722311, 0.002945452834639581, -0.0038618953465514774, -0.003965387183111352, 0.010659375654758007, -0.0010646568724224591, -0.00158333179986959, -9.606218484785774e-05, -0.0001970943690726224, -0.0003818993794036934, 0.0005362299337538624, -0.00037681250969088306, 0.0004769861838118406, 0.0005261193293065451, -0.22481918960032962, 0.16179520373962689, -0.0016238969803766706, 0.0009944027542602718, -0.006123642058291166, -0.051727354260687114, 0.1691123306749762, 0.031212490052649325, -0.07277613052314076, 0.0010959309241336285, -2.2931951172383184e-05, -6.444945453901642e-05, -0.008986303332768597, 0.0013770634074672268, -0.002743615227831026, -0.010425911282797035, 0.0006573448772068789, 8.809353353061991e-05, 0.00019250443213613753, -6.38486871502219e-05, 0.00010211348494576614, -0.00045649943206065176, 0.0011558072884062598, -0.0004578178274465417
 aspect=7.0022919101965835
 mean iota=0.47192894720223166

fun#294 - J=9.3e-03, Jf=5.7e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=5.7e-07, J_length=4.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.2e-09, J_ALS=7.3e-07, J_LENGTH_PENALTY=4.7e-09
 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=45.0, curvature=[5.2, 6.6, 5.9, 8.1, 8.3, 8.5, 9.6, 7.5, 8.2, 8.1], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
