
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 0.001018332930600819
fun_coils_simple#1 - J=7.2e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.20 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=3.4e-05, J_MSC=6.1e-03, J_ALS=8.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.0, 5.3, 3.6, 4.5, 7.3, 14.0, 13.3, 16.1], mean squared curvature=[14.6, 7.8, 5.9, 5.8, 10.5, 15.4, 15.9, 16.1]
fun_coils#4 - J=8.2e-06, Jf=7.7e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.7e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=5.4e-07, J_LENGTH_PENALTY=4.4e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.5, 9.3, 7.7, 9.5, 4.9, 5.9, 7.3, 7.7], mean squared curvature=[9.9, 9.9, 5.4, 5.2, 4.4, 7.3, 10.0, 10.0]
fun_coils#5 - J=8.2e-06, Jf=7.7e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.7e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=5.4e-07, J_LENGTH_PENALTY=3.7e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.5, 9.3, 7.6, 9.5, 4.9, 5.9, 7.3, 7.7], mean squared curvature=[9.9, 9.9, 5.4, 5.2, 4.4, 7.3, 10.0, 10.0]
fun_coils#6 - J=8.2e-06, Jf=7.7e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.7e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.9e-10, J_ALS=5.4e-07, J_LENGTH_PENALTY=3.8e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.4, 9.3, 7.4, 9.4, 4.8, 5.9, 7.3, 7.7], mean squared curvature=[9.9, 9.9, 5.4, 5.2, 4.4, 7.3, 10.0, 10.0]
fun_coils#7 - J=8.2e-06, Jf=7.7e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.7e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.9e-11, J_ALS=5.4e-07, J_LENGTH_PENALTY=4.1e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.4, 9.3, 7.4, 9.4, 4.8, 5.9, 7.3, 7.7], mean squared curvature=[9.9, 9.9, 5.4, 5.2, 4.4, 7.3, 10.0, 10.0]
fun_coils#8 - J=8.2e-06, Jf=7.7e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.7e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.6e-12, J_ALS=5.4e-07, J_LENGTH_PENALTY=5.3e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.3, 9.3, 7.3, 9.3, 4.8, 5.9, 7.3, 7.7], mean squared curvature=[9.9, 9.9, 5.4, 5.2, 4.4, 7.3, 10.0, 10.0]
fun_coils#9 - J=8.2e-06, Jf=7.7e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.7e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.0e-09, J_ALS=5.4e-07, J_LENGTH_PENALTY=7.9e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.2, 9.3, 7.0, 9.3, 4.8, 5.9, 7.3, 7.7], mean squared curvature=[9.8, 9.9, 5.3, 5.1, 4.3, 7.3, 10.0, 10.0]
fun_coils#10 - J=8.2e-06, Jf=7.7e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.7e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.0e-10, J_ALS=5.4e-07, J_LENGTH_PENALTY=6.0e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.3, 9.3, 7.2, 9.3, 4.8, 5.9, 7.3, 7.7], mean squared curvature=[9.9, 9.9, 5.4, 5.2, 4.4, 7.3, 10.0, 10.0]
fun_coils#11 - J=8.2e-06, Jf=7.7e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.7e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.8e-10, J_ALS=5.4e-07, J_LENGTH_PENALTY=6.6e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.3, 9.3, 7.1, 9.3, 4.8, 5.9, 7.3, 7.7], mean squared curvature=[9.9, 9.9, 5.4, 5.2, 4.3, 7.3, 10.0, 10.0]
fun_coils#12 - J=8.2e-06, Jf=7.7e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.7e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.5e-10, J_ALS=5.4e-07, J_LENGTH_PENALTY=8.3e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.2, 9.3, 6.8, 9.4, 4.8, 5.8, 7.3, 7.7], mean squared curvature=[9.8, 9.9, 5.3, 5.1, 4.3, 7.3, 10.0, 10.0]
fun_coils#13 - J=8.2e-06, Jf=7.7e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.7e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.4e-09, J_ALS=5.4e-07, J_LENGTH_PENALTY=9.7e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.0, 9.3, 6.4, 9.5, 4.7, 5.8, 7.3, 7.7], mean squared curvature=[9.8, 9.8, 5.3, 5.1, 4.3, 7.3, 10.0, 10.0]
fun_coils#14 - J=8.2e-06, Jf=7.7e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.7e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.6e-09, J_ALS=5.4e-07, J_LENGTH_PENALTY=1.1e-08 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[8.8, 9.2, 5.7, 10.0, 4.6, 5.8, 7.3, 7.7], mean squared curvature=[9.7, 9.8, 5.2, 5.0, 4.3, 7.3, 10.0, 10.0]
fun_coils#15 - J=8.6e-06, Jf=7.7e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.7e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=4.1e-07, J_MSC=4.3e-09, J_ALS=5.4e-07, J_LENGTH_PENALTY=8.0e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[8.4, 9.1, 4.9, 11.5, 4.4, 5.7, 7.3, 7.7], mean squared curvature=[9.6, 9.7, 5.0, 4.8, 4.2, 7.3, 10.0, 10.0]
fun_coils#16 - J=8.2e-06, Jf=7.7e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.7e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=9.9e-11, J_MSC=1.6e-09, J_ALS=5.4e-07, J_LENGTH_PENALTY=1.0e-08 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[8.8, 9.2, 5.7, 10.0, 4.6, 5.8, 7.3, 7.7], mean squared curvature=[9.7, 9.8, 5.2, 5.0, 4.3, 7.3, 10.0, 10.0]
fun_coils#17 - J=8.2e-06, Jf=7.7e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.7e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.1e-11, J_MSC=0.0e+00, J_ALS=5.4e-07, J_LENGTH_PENALTY=4.4e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[8.8, 9.2, 5.7, 10.0, 4.6, 5.8, 7.3, 7.7], mean squared curvature=[9.7, 9.8, 5.2, 4.9, 4.3, 7.3, 10.0, 10.0]
fun_coils#18 - J=8.2e-06, Jf=7.7e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.7e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.3e-09, J_MSC=1.5e-08, J_ALS=5.4e-07, J_LENGTH_PENALTY=5.5e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[8.2, 9.1, 4.4, 10.1, 4.3, 5.6, 7.3, 7.7], mean squared curvature=[9.5, 9.6, 5.0, 4.7, 4.2, 7.2, 10.0, 10.0]
fun_coils#19 - J=8.2e-06, Jf=7.7e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.7e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.0e-10, J_MSC=8.9e-10, J_ALS=5.4e-07, J_LENGTH_PENALTY=4.6e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[8.5, 9.1, 5.0, 10.0, 4.4, 5.7, 7.3, 7.7], mean squared curvature=[9.6, 9.7, 5.1, 4.8, 4.2, 7.3, 10.0, 10.0]
fun_coils#20 - J=8.2e-06, Jf=7.7e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.7e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=3.2e-10, J_MSC=8.6e-09, J_ALS=5.4e-07, J_LENGTH_PENALTY=5.8e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[8.2, 9.1, 4.4, 10.0, 4.3, 5.6, 7.3, 7.7], mean squared curvature=[9.5, 9.6, 5.0, 4.7, 4.2, 7.2, 10.0, 10.0]
fun_coils#21 - J=8.2e-06, Jf=7.7e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.7e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.4e-10, J_MSC=1.8e-09, J_ALS=5.4e-07, J_LENGTH_PENALTY=5.0e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[8.4, 9.1, 4.7, 10.0, 4.3, 5.7, 7.3, 7.7], mean squared curvature=[9.6, 9.7, 5.0, 4.8, 4.2, 7.3, 10.0, 10.0]
fun_coils#22 - J=8.2e-06, Jf=7.7e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.7e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.1e-09, J_ALS=5.4e-07, J_LENGTH_PENALTY=4.8e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[8.2, 9.1, 4.5, 10.0, 4.3, 5.6, 7.3, 7.7], mean squared curvature=[9.6, 9.7, 5.0, 4.7, 4.2, 7.2, 10.0, 10.0]
fun_coils#23 - J=8.2e-06, Jf=7.7e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.7e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.1e-10, J_ALS=5.4e-07, J_LENGTH_PENALTY=4.0e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[8.1, 9.0, 4.3, 9.9, 4.2, 5.6, 7.3, 7.7], mean squared curvature=[9.5, 9.6, 5.0, 4.7, 4.2, 7.2, 10.0, 10.0]
fun_coils#24 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.0e-09, J_ALS=5.4e-07, J_LENGTH_PENALTY=4.3e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[7.8, 9.0, 3.7, 10.0, 4.0, 5.5, 7.4, 7.7], mean squared curvature=[9.4, 9.5, 4.9, 4.6, 4.1, 7.2, 10.0, 10.0]
fun_coils#25 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.7e-09, J_MSC=2.9e-10, J_ALS=5.4e-07, J_LENGTH_PENALTY=4.6e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[7.8, 8.9, 3.6, 10.1, 4.0, 5.5, 7.4, 7.7], mean squared curvature=[9.4, 9.5, 4.8, 4.6, 4.1, 7.2, 10.0, 10.0]
fun_coils#26 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=5.4e-07, J_LENGTH_PENALTY=5.0e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[7.9, 9.0, 3.9, 9.9, 4.1, 5.6, 7.4, 7.7], mean squared curvature=[9.5, 9.6, 4.9, 4.6, 4.1, 7.2, 10.0, 10.0]
fun_coils#27 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=5.4e-07, J_LENGTH_PENALTY=5.2e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[7.8, 8.9, 3.6, 9.9, 4.0, 5.5, 7.4, 7.7], mean squared curvature=[9.4, 9.5, 4.8, 4.6, 4.1, 7.2, 10.0, 10.0]
fun_coils#28 - J=8.4e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=9.9e-08, J_MSC=1.1e-07, J_ALS=5.3e-07, J_LENGTH_PENALTY=9.6e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[10.2, 8.6, 3.6, 10.8, 3.4, 5.2, 7.5, 7.7], mean squared curvature=[9.2, 9.3, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#29 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=5.7e-10, J_MSC=3.1e-10, J_ALS=5.4e-07, J_LENGTH_PENALTY=5.0e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[7.5, 8.9, 3.6, 10.1, 3.9, 5.4, 7.4, 7.7], mean squared curvature=[9.4, 9.5, 4.8, 4.5, 4.1, 7.2, 10.0, 10.0]
fun_coils#30 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=6.3e-11, J_MSC=5.9e-10, J_ALS=5.4e-07, J_LENGTH_PENALTY=6.0e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[7.6, 8.8, 3.6, 10.0, 3.8, 5.4, 7.4, 7.7], mean squared curvature=[9.3, 9.4, 4.8, 4.5, 4.1, 7.2, 10.0, 10.0]
fun_coils#31 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.8e-11, J_MSC=1.6e-09, J_ALS=5.4e-07, J_LENGTH_PENALTY=7.3e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[8.3, 8.8, 3.6, 10.0, 3.7, 5.4, 7.4, 7.7], mean squared curvature=[9.3, 9.4, 4.8, 4.5, 4.0, 7.2, 10.0, 10.0]
fun_coils#32 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-10, J_ALS=5.4e-07, J_LENGTH_PENALTY=6.8e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[8.4, 8.8, 3.6, 10.0, 3.6, 5.4, 7.4, 7.7], mean squared curvature=[9.3, 9.4, 4.8, 4.5, 4.0, 7.2, 10.0, 10.0]
fun_coils#33 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.8e-11, J_ALS=5.3e-07, J_LENGTH_PENALTY=6.7e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.1, 8.7, 3.6, 9.9, 3.5, 5.3, 7.4, 7.7], mean squared curvature=[9.2, 9.3, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#34 - J=8.3e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.4e-07, J_MSC=2.4e-08, J_ALS=5.3e-07, J_LENGTH_PENALTY=8.8e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[10.8, 8.5, 3.5, 10.4, 3.5, 5.2, 7.5, 7.7], mean squared curvature=[9.2, 9.2, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#35 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.9e-11, J_ALS=5.3e-07, J_LENGTH_PENALTY=6.8e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.5, 8.7, 3.6, 9.9, 3.5, 5.3, 7.5, 7.7], mean squared curvature=[9.2, 9.3, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#36 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.7e-08, J_MSC=1.6e-09, J_ALS=5.3e-07, J_LENGTH_PENALTY=5.2e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[10.3, 8.6, 3.5, 10.0, 3.4, 5.2, 7.5, 7.7], mean squared curvature=[9.2, 9.2, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#37 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.8e-10, J_ALS=5.3e-07, J_LENGTH_PENALTY=6.0e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.8, 8.6, 3.6, 9.9, 3.4, 5.3, 7.5, 7.7], mean squared curvature=[9.2, 9.3, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#38 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=4.2e-08, J_MSC=6.5e-10, J_ALS=5.3e-07, J_LENGTH_PENALTY=3.7e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[10.5, 8.6, 3.5, 10.1, 3.4, 5.2, 7.5, 7.7], mean squared curvature=[9.2, 9.2, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#39 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.4e-11, J_ALS=5.3e-07, J_LENGTH_PENALTY=5.0e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.9, 8.6, 3.6, 9.8, 3.4, 5.2, 7.5, 7.7], mean squared curvature=[9.2, 9.3, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#40 - J=8.5e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=3.1e-07, J_MSC=7.8e-09, J_ALS=5.3e-07, J_LENGTH_PENALTY=5.2e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[11.3, 8.5, 3.7, 10.5, 3.6, 5.1, 7.5, 7.6], mean squared curvature=[9.2, 9.2, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#41 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.7e-11, J_ALS=5.3e-07, J_LENGTH_PENALTY=5.0e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.9, 8.6, 3.6, 9.8, 3.4, 5.2, 7.5, 7.7], mean squared curvature=[9.2, 9.3, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#42 - J=8.3e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.2e-07, J_MSC=2.1e-09, J_ALS=5.3e-07, J_LENGTH_PENALTY=4.8e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[10.8, 8.6, 3.5, 10.3, 3.5, 5.2, 7.5, 7.7], mean squared curvature=[9.2, 9.2, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#43 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-11, J_ALS=5.3e-07, J_LENGTH_PENALTY=4.9e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[10.0, 8.6, 3.6, 9.9, 3.4, 5.2, 7.5, 7.7], mean squared curvature=[9.2, 9.3, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#44 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=4.9e-08, J_MSC=6.6e-10, J_ALS=5.3e-07, J_LENGTH_PENALTY=4.7e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[10.5, 8.6, 3.5, 10.1, 3.4, 5.2, 7.5, 7.7], mean squared curvature=[9.2, 9.2, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#45 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.4e-11, J_ALS=5.3e-07, J_LENGTH_PENALTY=4.9e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[10.0, 8.6, 3.6, 9.9, 3.4, 5.2, 7.5, 7.7], mean squared curvature=[9.2, 9.3, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#46 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.9e-08, J_MSC=2.5e-10, J_ALS=5.3e-07, J_LENGTH_PENALTY=4.7e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[10.3, 8.6, 3.5, 10.0, 3.4, 5.2, 7.5, 7.7], mean squared curvature=[9.2, 9.2, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#47 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.9e-11, J_ALS=5.3e-07, J_LENGTH_PENALTY=4.9e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[10.0, 8.6, 3.6, 9.9, 3.4, 5.2, 7.5, 7.7], mean squared curvature=[9.2, 9.3, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
